vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
3.566,12.799,3.971,0.0
0.592,10.538,1.5,0.002
-0.225,10.012,-0.086,0.004
0.943,9.214,1.771,0.006
-0.127,10.409,-0.671,0.101
2.063,9.944,1.343,0.102
0.876,9.264,0.957,0.104
0.987,9.48,0.986,0.105
1.348,8.873,2.086,0.204
1.592,9.438,1.4,0.206
1.47,9.805,0.843,0.208
1.368,9.902,0.857,0.21
0.62,9.73,0.871,0.3
0.766,9.899,0.771,0.302
0.816,10.075,0.643,0.304
0.788,10.032,0.729,0.309
0.923,9.485,1.2,0.401
0.977,9.615,1.4,0.403
1.044,9.566,1.514,0.404
1.376,9.364,1.757,0.406
0.2,9.3,2.3,0.5
0.396,9.193,1.926,0.502
0.493,8.885,2.252,0.503
0.322,8.644,2.044,0.512
0.052,8.104,1.737,0.6
-0.115,7.17,1.704,0.602
-0.107,6.385,1.452,0.603
-0.47,5.459,0.993,0.605
-1.9,2.777,1.699,0.7
-3.4,1.253,2.343,0.701
-4.4,0.784,2.863,0.703
-5.0,1.519,3.392,0.714
-3.67,-0.753,7.683,0.808
-5.178,-0.838,8.159,0.809
-6.697,-1.781,8.284,0.811
-8.433,-3.467,9.033,0.813
-1.84,-9.613,15.651,0.9
1.511,-15.184,15.709,0.913
1.411,-18.404,15.169,0.914
-1.578,-16.429,12.998,0.916
0.967,-10.767,13.867,1.002
1.937,-11.879,11.663,1.004
2.38,-10.4,10.66,1.006
2.656,-8.405,10.064,1.007
3.256,-6.911,9.811,1.1
2.259,-7.685,9.019,1.102
1.467,-8.333,7.733,1.112
1.096,-9.026,6.693,1.114
-0.957,-10.506,1.031,1.201
-0.557,-9.926,0.591,1.204
-0.19,-9.099,0.878,1.206
0.138,-8.716,1.272,1.208
1.176,-8.412,1.685,1.305
1.048,-8.795,2.29,1.307
0.448,-9.335,3.01,1.309
-0.124,-10.112,3.785,1.31
-1.043,-12.294,4.869,1.4
-0.781,-12.438,5.576,1.401
-0.333,-12.013,5.907,1.403
1.118,-10.335,7.427,1.405
1.173,-9.139,7.006,1.499
0.996,-9.037,6.916,1.512
0.692,-8.973,7.033,1.514
0.478,-9.002,7.09,1.516
1.038,-5.421,10.244,1.601
1.248,-4.876,10.105,1.603
1.562,-4.359,9.296,1.605
1.838,-4.121,8.344,1.606
0.67,-3.608,7.569,1.701
0.986,-3.678,7.446,1.703
0.856,-3.486,7.815,1.705
0.485,-1.97,8.868,1.706
0.796,-2.291,9.477,1.801
0.491,-2.383,10.553,1.803
-0.585,-2.53,11.732,1.805
-1.94,-2.919,12.728,1.806
0.454,-5.262,12.985,1.912
1.969,-4.508,12.423,1.914
3.208,-3.323,11.069,1.915
3.077,-2.931,8.892,1.917
0.298,-4.602,6.314,2.008
-0.912,-4.512,7.282,2.01
-2.339,-4.239,8.675,2.011
-2.876,-3.976,9.135,2.013
-3.896,-6.162,8.602,2.102
-3.802,-6.019,8.849,2.103
-2.523,-5.811,7.838,2.105
-1.028,-6.049,6.436,2.107
0.437,-7.973,2.896,2.201
0.012,-7.418,2.188,2.203
0.018,-6.676,1.282,2.205
0.476,-6.565,1.024,2.21
2.394,-7.242,0.258,2.307
2.756,-7.278,0.756,2.308
3.077,-8.129,1.004,2.31
3.683,-9.587,1.946,2.311
3.387,-10.176,5.964,2.403
3.355,-10.668,6.781,2.405
3.402,-8.891,9.672,2.41
4.051,-9.098,10.743,2.411
8.091,-10.122,16.774,2.502
8.126,-6.933,13.379,2.504
6.139,-4.056,7.917,2.505
4.401,-3.586,5.003,2.507
2.903,-4.459,6.209,2.601
2.765,-5.089,7.895,2.603
2.443,-6.902,8.828,2.604
2.631,-8.765,10.193,2.616
0.584,-5.416,13.21,2.701
1.72,-4.38,12.663,2.703
0.98,-4.62,11.937,2.704
-0.167,-4.967,11.167,2.706
-3.408,-2.601,9.405,2.801
-3.133,-2.493,8.763,2.803
-2.942,-2.705,8.123,2.804
-2.652,-3.128,7.74,2.806
-3.288,-4.831,6.161,2.902
-3.036,-4.908,5.916,2.903
-3.398,-5.322,6.244,2.91
-3.948,-5.777,7.654,2.912
-4.8,-7.3,6.9,3.001
-5.118,-7.573,7.173,3.003
-5.091,-8.464,7.964,3.019
-2.909,-7.436,8.236,3.021
1.64,-2.587,6.549,3.101
1.67,-3.087,3.893,3.107
1.283,-3.555,2.146,3.108
0.036,-3.628,2.459,3.11
-2.264,-5.697,7.284,3.201
-2.243,-7.619,8.739,3.202
-2.563,-8.866,10.209,3.204
1.265,-10.847,11.235,3.299
3.524,-9.835,10.164,3.303
-0.092,-8.856,7.431,3.304
-1.006,-9.808,4.227,3.306
0.508,-9.227,3.767,3.424
2.522,-8.598,5.51,3.428
3.063,-8.331,5.747,3.438
3.741,-8.133,6.637,3.448
4.778,-8.056,7.956,3.52
5.511,-9.122,7.722,3.527
6.633,-9.267,7.967,3.529
7.589,-9.878,7.678,3.53
7.748,-11.263,6.496,3.532
10.0,-9.652,9.164,3.597
8.8,-9.896,6.072,3.599
8.0,-9.92,5.44,3.601
7.631,-7.262,8.031,3.699
7.215,-7.288,7.215,3.703
6.927,-7.018,4.927,3.708
6.834,-5.519,4.534,3.71
5.164,-2.606,5.252,3.799
1.176,-17.104,-0.032,3.81
-2.567,-15.845,-2.056,3.812
-7.096,-19.933,-1.861,3.814
-14.575,-18.331,5.333,3.899
-8.676,0.094,3.0,3.902
-11.847,-13.288,12.4,3.904
-19.078,-10.931,26.462,3.906
-21.173,4.291,4.609,3.999
-22.502,-0.332,13.983,4.002
-28.849,0.566,-5.942,4.003
-16.44,37.226,7.543,4.005
18.464,41.554,-20.687,4.1
23.132,49.727,0.757,4.103
15.493,42.962,-14.361,4.105
22.277,45.021,-12.63,4.106
9.1,9.6,-20.5,4.199
-5.233,-28.167,10.467,4.211
0.333,43.067,0.033,4.221
-5.9,17.8,33.9,4.222
25.008,-4.322,-1.225,4.3
17.761,-51.692,-2.073,4.304
50.376,-17.235,13.676,4.305
2.419,-8.404,12.245,4.31
-9.148,-8.91,-3.802,4.399
-12.723,3.979,-4.1,4.407
-10.694,5.83,2.1,4.411
-10.103,-0.265,2.626,4.413
-2.76,1.774,-3.049,4.499
3.323,3.396,-7.991,4.502
4.177,1.604,-1.909,4.504
4.236,-0.17,0.34,4.509
4.236,-2.791,1.23,4.599
15.082,11.995,-1.615,4.602
7.595,5.844,-0.255,4.604
8.682,-5.455,19.918,4.606
21.694,-27.679,17.158,4.729
4.404,-11.664,-39.311,4.732
18.185,-3.345,-28.656,4.734
9.218,6.655,-16.018,4.736
9.3,-28.385,7.816,4.799
-10.2,2.194,-6.118,4.802
-18.1,6.037,-9.011,4.804
-16.9,-5.452,-13.174,4.806
-2.3,-9.823,-5.115,4.901
5.3,-7.6,-19.8,4.904
1.3,-10.177,-16.885,4.906
-8.804,-6.239,-9.796,4.999
-0.631,-4.014,-3.469,5.0
5.116,3.957,-7.116,5.007
-0.169,3.414,-8.431,5.009
-0.841,0.39,-10.518,5.099
1.578,0.381,-9.856,5.101
1.806,-0.643,-7.711,5.104
1.236,1.662,-7.772,5.106
-2.3,-3.092,-8.462,5.199
-0.9,-5.708,-13.438,5.2
-1.6,-5.938,-11.392,5.207
-1.7,-5.946,-9.331,5.209
-0.3,-5.731,-8.554,5.299
0.2,-3.623,-7.915,5.3
1.3,-1.862,-5.508,5.304
1.3,-1.015,-6.077,5.313
0.918,-1.119,-8.236,5.402
0.091,-1.886,-11.783,5.405
-0.311,-3.214,-10.677,5.408
-0.621,-2.91,-9.058,5.41
-0.2,-2.662,-8.208,5.499
0.5,-2.754,-8.169,5.5
0.0,-4.792,-9.162,5.504
0.0,-5.192,-9.862,5.505
0.2,-4.992,-10.162,5.599
0.2,-4.631,-9.554,5.6
-0.2,-4.315,-8.277,5.612
-0.5,-3.254,-8.069,5.615
-0.6,-3.085,-7.923,5.718
-0.5,-3.938,-7.892,5.719
-0.2,-4.385,-9.223,5.73
-0.1,-4.369,-9.446,5.732
0.0,-4.031,-9.154,5.802
0.1,-3.877,-8.785,5.804
0.1,-3.685,-8.323,5.807
0.0,-3.931,-8.654,5.809
0.0,-4.254,-9.169,5.899
-0.1,-4.462,-9.408,5.9
-0.1,-4.231,-8.854,5.907
-0.1,-4.169,-8.446,5.909
-0.1,-4.285,-8.723,6.001
-0.1,-4.4,-9.0,6.003
-0.1,-4.285,-8.723,6.006
-0.0,-4.115,-8.577,6.007
-0.0,-4.023,-8.615,6.099
-0.0,-4.062,-8.708,6.101
-0.0,-3.915,-8.877,6.112
0.0,-3.969,-8.746,6.114
-0.0,-4.062,-8.708,6.199
-0.0,-4.1,-8.8,6.2
-0.0,-4.231,-8.854,6.21
-0.1,-4.192,-8.762,6.212
-0.0,-4.269,-8.946,6.298
-0.0,-4.231,-8.854,6.3
-0.1,-4.138,-8.892,6.303
-0.0,-4.231,-8.854,6.309
-0.0,-4.192,-8.762,6.398
0.0,-4.1,-8.8,6.4
0.0,-3.931,-8.654,6.407
0.0,-4.1,-8.8,6.409
0.0,-4.138,-8.892,6.498
0.0,-4.177,-8.985,6.516
-0.0,-4.1,-8.8,6.519
-0.0,-4.192,-8.762,6.598
-0.0,-4.154,-8.669,6.6
-0.0,-4.231,-8.854,6.602
-0.0,-4.231,-8.854,6.605
-0.1,-4.192,-8.762,6.707
-0.1,-4.115,-8.577,6.709
-0.0,-4.062,-8.708,6.71
-0.0,-4.269,-8.946,6.718
-0.0,-4.1,-8.8,6.804
0.0,-4.062,-8.708,6.805
0.0,-4.062,-8.708,6.807
0.0,-4.138,-8.892,6.81
0.0,-4.138,-8.892,6.899
0.0,-4.138,-8.892,6.908
0.0,-4.138,-8.892,6.911
0.0,-4.231,-8.854,6.914
0.0,-4.138,-8.892,7.002
-0.0,-4.269,-8.946,7.003
0.0,-4.654,-9.869,7.005
-0.6,-3.246,-12.731,7.008
-0.8,-4.385,-11.823,7.099
0.6,-7.823,-10.715,7.101
-0.4,-6.423,-12.815,7.102
-0.5,-1.485,-12.923,7.11
0.533,-2.067,-10.733,7.198
0.001,-2.102,-8.51,7.2
-0.217,-1.766,-6.929,7.206
-0.475,-2.65,-5.948,7.209
0.785,-2.685,-6.826,7.303
0.394,-1.597,-6.571,7.305
-0.273,-1.913,-6.233,7.306
-1.745,-1.092,-6.27,7.309
-0.996,-0.034,-8.336,7.398
-0.47,1.028,-9.387,7.4
-0.37,0.828,-9.187,7.406
-0.402,-0.983,-7.532,7.409
1.145,-0.008,-8.93,7.504
1.904,1.666,-11.036,7.506
1.387,1.519,-11.425,7.507
1.768,0.389,-9.445,7.51
0.192,0.665,-11.557,7.598
-0.025,2.986,-13.361,7.607
-0.03,2.315,-12.484,7.609
0.062,0.78,-9.942,7.621
1.957,1.691,-10.138,7.698
1.698,1.617,-10.332,7.7
1.094,0.851,-9.496,7.705
0.596,0.834,-8.364,7.708
0.56,1.557,-9.774,7.798
0.332,2.111,-10.555,7.8
0.438,1.26,-9.858,7.802
0.645,1.792,-10.13,7.806
0.942,3.026,-11.094,7.898
0.919,2.93,-11.079,7.9
1.106,1.849,-10.404,7.906
0.57,4.372,-13.013,7.909
2.752,3.677,-11.982,7.998
1.861,1.583,-10.61,8.0
1.565,1.905,-10.281,8.001
0.682,3.722,-8.765,8.018
0.309,1.988,-7.664,8.099
-0.678,0.92,-7.059,8.1
-1.466,0.341,-6.722,8.102
-0.582,0.698,-8.292,8.105
-0.751,0.512,-8.51,8.197
-0.794,-0.273,-9.239,8.199
-0.798,-0.024,-9.48,8.201
0.276,1.294,-10.045,8.298
-0.096,0.151,-9.559,8.3
-0.224,-0.206,-9.345,8.301
-0.316,0.996,-9.263,8.303
-0.518,-0.28,-9.084,8.398
-0.698,-0.824,-8.98,8.4
-1.651,0.012,-9.51,8.401
-2.02,0.945,-9.204,8.415
-0.209,0.636,-9.864,8.498
-0.564,0.835,-9.705,8.5
