accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,-1.3,2.2,9.3
0.002,-1.3,2.3,7.3
0.004,-1.3,2.4,9.0
0.005,-1.5,2.3,10.0
0.094,-2.6,3.9,8.9
0.096,-1.8,1.8,9.3
0.097,-1.2,1.7,9.3
0.099,-1.9,2.8,9.4
0.101,-1.6,3.4,9.4
0.103,-1.1,2.5,9.3
0.193,-1.6,2.2,9.0
0.195,-1.7,2.7,9.0
0.196,-1.5,2.7,9.0
0.198,-1.5,2.3,9.0
0.2,-1.6,2.1,9.2
0.293,-1.9,2.2,9.0
0.295,-2.1,2.3,8.8
0.3,-2.4,2.2,8.5
0.302,-2.7,2.3,8.1
0.316,-3.1,2.5,7.9
0.393,-3.5,2.3,7.5
0.394,-3.8,2.1,7.2
0.396,-4.0,1.6,6.8
0.398,-4.5,1.0,6.6
0.399,-5.0,0.8,6.4
0.493,-5.7,0.9,6.5
0.495,-6.7,0.8,6.5
0.499,-7.5,0.6,6.2
0.501,-7.6,0.4,5.9
0.503,-7.1,-0.4,6.1
0.592,-6.6,-1.2,6.2
0.594,-6.5,-2.0,6.4
0.595,-6.5,-2.6,6.2
0.597,-6.7,-2.9,6.1
0.603,-6.9,-3.5,5.9
0.693,-7.2,-4.3,5.7
0.695,-7.3,-5.0,5.8
0.714,-7.3,-5.2,5.3
0.725,-7.3,-5.3,5.3
0.726,-7.5,-5.4,4.8
0.793,-8.0,-5.3,4.7
0.794,-8.7,-4.8,4.1
0.796,-9.0,-4.6,3.8
0.798,-9.5,-4.4,3.6
0.799,-10.6,-3.7,3.5
0.893,-11.7,-3.0,2.8
0.894,-12.6,-3.0,1.1
0.896,-13.8,-2.9,-0.3
0.902,-14.6,-3.5,-0.5
0.904,-13.4,-4.4,1.1
0.993,-11.7,-5.0,2.7
0.994,-10.9,-5.1,3.2
0.996,-10.0,-5.5,2.3
0.998,-9.4,-5.9,2.4
0.999,-9.1,-5.5,3.2
1.093,-9.3,-4.4,3.4
1.095,-10.0,-3.1,3.0
1.107,-10.0,-2.5,3.4
1.11,-9.9,-2.4,4.1
1.113,-10.3,-1.9,3.8
1.193,-10.7,-1.9,2.9
1.195,-10.6,-2.4,2.7
1.196,-10.4,-2.5,2.7
1.205,-10.6,-2.4,2.6
1.207,-11.0,-2.3,2.0
1.293,-10.8,-2.0,1.8
1.295,-10.2,-1.7,1.9
1.298,-10.1,-1.6,1.9
1.299,-10.1,-1.6,1.6
1.301,-9.8,-1.7,1.2
1.392,-9.4,-1.9,1.0
1.394,-9.2,-2.0,1.0
1.396,-9.2,-2.0,1.0
1.397,-9.1,-2.0,0.9
1.493,-8.7,-2.1,0.8
1.494,-8.5,-2.1,0.8
1.506,-8.4,-2.1,1.0
1.508,-8.5,-1.9,1.2
1.518,-8.4,-2.0,1.0
1.593,-8.2,-2.1,1.0
1.594,-8.3,-2.1,1.2
1.596,-8.6,-2.0,1.4
