accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.002,6.1,-4.0,6.7
0.01,6.6,-4.1,6.5
0.104,6.1,-4.0,6.3
0.108,6.2,-4.5,6.2
0.114,6.7,-4.0,6.3
0.203,6.2,-3.8,6.5
0.206,6.1,-4.3,6.5
0.301,5.9,-3.7,6.6
0.308,5.8,-4.1,6.5
0.324,6.8,-4.1,6.1
0.409,6.4,-4.3,6.1
0.412,6.4,-4.3,6.2
0.5,6.4,-4.2,6.3
0.507,6.3,-4.1,6.4
0.615,6.4,-4.3,6.2
0.619,6.4,-4.3,6.1
0.627,6.3,-4.2,6.1
0.703,6.4,-4.3,6.2
0.706,6.4,-4.2,6.2
0.801,6.4,-4.3,6.2
0.804,6.3,-4.3,6.2
0.808,6.4,-4.2,6.2
0.903,6.4,-4.3,6.1
0.906,6.3,-4.2,6.2
1.001,6.5,-4.3,6.2
1.004,6.3,-4.3,6.2
1.008,6.5,-4.2,6.1
1.103,6.4,-4.3,6.1
1.115,6.4,-4.2,6.2
1.202,6.4,-4.3,6.2
1.206,6.4,-4.2,6.2
1.214,6.2,-4.3,6.3
1.302,6.6,-4.1,6.2
1.306,6.4,-4.2,6.3
1.401,6.5,-4.2,6.5
1.404,6.5,-4.1,6.7
1.414,6.4,-4.1,6.7
1.503,6.5,-3.8,6.8
1.516,6.4,-3.8,6.7
1.603,6.9,-3.5,6.1
1.608,7.3,-3.5,5.3
1.612,8.0,-3.5,4.1
1.678,7.6,-3.3,3.7
1.684,9.7,-3.7,1.9
1.799,8.8,-4.1,3.9
1.803,5.0,-4.7,5.3
1.904,-6.6,-22.0,29.3
1.918,-0.4,-0.2,7.3
1.923,17.0,-4.9,4.9
2.001,2.4,-5.5,7.2
2.011,9.6,-3.4,4.0
2.015,10.7,-4.5,0.3
2.107,12.7,-6.5,-1.3
2.11,6.6,-6.4,1.1
2.203,-13.9,-12.1,6.4
2.206,4.0,-1.6,9.0
2.301,10.0,-3.1,5.4
2.312,5.2,-5.2,3.6
2.322,15.3,-3.9,0.0
2.402,12.4,-7.1,-0.5
2.406,7.5,-5.5,3.6
