gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.001,0.1,0.1,-0.0
0.008,-0.4,0.1,0.1
0.112,0.2,0.1,-0.3
0.119,-0.2,-0.0,-0.2
0.122,-0.1,-0.0,-0.1
0.206,0.0,-0.0,-0.0
0.209,-0.1,0.0,-0.0
0.212,-0.0,0.1,-0.0
0.335,-0.0,-0.0,0.2
0.348,-0.1,0.1,-0.0
0.399,0.0,0.0,-0.0
0.403,0.0,0.0,0.0
0.502,-0.0,0.0,0.0
0.505,0.0,-0.0,-0.0
0.508,-0.0,-0.0,0.0
0.607,0.0,-0.0,0.0
0.61,0.0,-0.0,0.0
0.716,0.1,-0.0,-0.0
0.719,-0.0,-0.1,-0.1
0.731,-0.3,-0.3,-0.2
0.809,-0.8,-0.5,-0.2
0.813,-1.9,-1.0,-0.6
0.902,-3.1,-1.1,-1.1
0.905,-4.9,-1.6,-1.8
0.909,-5.9,-1.3,-2.9
1.003,-4.6,-0.4,-3.4
1.012,-2.1,0.5,-3.3
1.114,-1.7,1.0,-2.8
1.126,-1.1,1.2,-2.5
1.136,-1.8,1.4,-2.0
1.183,-1.8,1.7,-1.4
1.187,-1.9,2.4,-0.4
1.318,0.1,1.7,2.3
1.321,-0.1,-0.4,-2.2
1.409,-0.1,-0.2,0.0
1.412,-0.6,-0.3,0.1
1.415,-1.3,-0.4,-0.6
1.485,-0.5,1.2,0.3
1.496,1.5,0.9,4.3
1.507,-1.2,-1.1,-2.9
1.606,0.3,-0.4,-0.1
1.61,-0.5,-0.6,-0.7
1.709,-0.5,0.1,-0.3
1.712,-0.6,2.2,1.0
1.716,2.0,-2.3,0.5
1.817,0.0,0.2,-0.2
1.825,-0.0,-0.4,0.2
1.905,-0.9,-1.1,-0.9
1.908,0.7,-0.4,-0.8
1.914,0.2,1.5,0.5
2.001,0.4,-0.5,4.5
2.008,-0.4,0.0,-1.8
2.108,-0.2,-0.5,-0.2
2.111,0.3,-0.5,-0.6
