orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.014,-0.3,-0.3,0.6,0.7
0.108,-0.3,-0.3,0.6,0.7
0.215,-0.3,-0.3,0.6,0.7
0.349,-0.3,-0.3,0.6,0.7
0.419,-0.3,-0.3,0.6,0.7
0.526,-0.3,-0.3,0.6,0.7
0.62,-0.3,-0.3,0.5,0.7
0.736,-0.3,-0.3,0.5,0.7
0.821,-0.3,-0.3,0.5,0.7
0.924,-0.3,-0.3,0.5,0.8
1.117,-0.4,-0.3,0.4,0.8
1.199,-0.4,-0.2,0.4,0.8
1.299,-0.5,-0.2,0.3,0.8
1.403,-0.6,-0.1,0.1,0.8
1.526,-0.7,-0.1,-0.1,0.7
1.611,-0.7,-0.1,-0.3,0.6
1.698,-0.7,-0.1,-0.4,0.5
1.794,-0.7,-0.2,-0.5,0.5
1.918,-0.6,-0.2,-0.6,0.4
2.0,-0.6,-0.2,-0.6,0.3
2.1,-0.6,-0.2,-0.7,0.3
2.2,-0.7,-0.1,-0.7,0.3
2.322,-0.7,-0.1,-0.7,0.3
2.401,-0.7,-0.0,-0.7,0.3
2.498,-0.7,-0.0,-0.7,0.3
2.615,-0.6,-0.0,-0.7,0.3
2.702,-0.6,-0.0,-0.7,0.3
2.798,-0.6,-0.0,-0.7,0.3
2.909,-0.6,0.0,-0.7,0.3
3.028,-0.6,0.1,-0.7,0.3
3.097,-0.6,0.3,-0.7,0.3
3.201,-0.6,0.4,-0.7,0.3
3.299,-0.6,0.4,-0.7,0.2
3.447,-0.6,0.5,-0.6,0.2
3.502,-0.6,0.5,-0.6,0.2
3.606,-0.6,0.5,-0.6,0.2
3.703,-0.6,0.4,-0.6,0.3
3.822,-0.6,0.4,-0.6,0.3
3.895,-0.7,0.4,-0.6,0.3
4.001,-0.6,0.4,-0.6,0.3
4.105,-0.6,0.5,-0.5,0.3
4.225,-0.6,0.5,-0.5,0.4
4.301,-0.6,0.6,-0.4,0.4
4.409,-0.5,0.7,-0.4,0.4
4.514,-0.5,0.7,-0.2,0.4
4.631,-0.5,0.7,-0.3,0.3
4.705,-0.6,0.6,-0.5,0.2
4.809,-0.6,0.5,-0.6,0.2
4.929,-0.5,0.5,-0.7,0.2
5.007,-0.6,0.5,-0.6,0.2
5.101,-0.6,0.4,-0.6,0.2
5.211,-0.6,0.5,-0.6,0.2
5.323,-0.5,0.6,-0.6,0.2
5.408,-0.4,0.7,-0.6,0.1
5.503,-0.5,0.6,-0.6,0.2
5.605,-0.6,0.4,-0.6,0.4
5.731,-0.6,0.4,-0.6,0.4
5.809,-0.6,0.3,-0.6,0.4
5.904,-0.6,0.4,-0.6,0.3
6.015,-0.6,0.4,-0.6,0.3
6.146,-0.6,0.4,-0.6,0.3
6.208,-0.6,0.4,-0.6,0.3
6.304,-0.6,0.4,-0.6,0.3
6.413,-0.6,0.4,-0.6,0.4
6.591,-0.6,0.4,-0.6,0.4
6.634,-0.5,0.5,-0.6,0.3
6.708,-0.5,0.6,-0.6,0.2
6.823,-0.5,0.6,-0.6,0.2
6.937,-0.5,0.6,-0.6,0.2
7.009,-0.5,0.6,-0.6,0.2
7.122,-0.4,0.7,-0.6,0.0
7.212,-0.4,0.7,-0.6,-0.0
7.332,-0.5,0.5,-0.6,0.2
7.426,-0.6,0.4,-0.6,0.3
7.569,-0.6,0.4,-0.6,0.3
7.659,-0.6,0.5,-0.6,0.3
7.739,-0.6,0.5,-0.6,0.3
7.835,-0.5,0.6,-0.6,0.2
7.907,-0.5,0.5,-0.6,0.2
8.083,-0.5,0.5,-0.6,0.2
8.142,-0.6,0.5,-0.6,0.3
8.226,-0.6,0.5,-0.6,0.3
8.316,-0.6,0.5,-0.6,0.3
8.523,-0.5,0.5,-0.6,0.3
8.578,-0.5,0.5,-0.6,0.3
8.619,-0.6,0.5,-0.6,0.3
8.751,-0.6,0.4,-0.6,0.3
8.865,-0.6,0.4,-0.6,0.3
