accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.008,1.6,-0.2,8.8
0.107,-0.5,0.4,9.9
0.211,0.0,0.2,9.6
0.404,0.2,-0.2,9.6
0.501,0.1,-0.4,9.9
0.6,0.5,-0.4,9.8
0.7,2.1,0.1,7.1
0.801,4.2,-2.0,0.8
0.901,7.8,-5.9,2.9
1.001,13.7,-4.4,0.7
1.099,14.3,-12.0,-3.2
1.2,9.1,-4.6,-0.2
1.302,9.2,-5.5,0.5
1.4,8.5,-3.4,0.0
1.5,11.6,-1.4,1.1
1.6,9.1,-0.3,1.2
1.7,10.8,-1.4,0.8
1.8,8.3,-2.2,1.1
1.899,8.8,-4.2,1.8
2.003,8.0,-3.4,1.6
2.103,8.8,-2.6,2.6
2.201,8.1,-1.9,2.3
2.311,5.0,-0.7,1.1
2.408,2.8,-3.4,-0.1
2.501,6.0,-3.9,1.5
2.601,4.7,-4.3,3.2
2.701,9.0,-3.2,5.8
2.802,10.4,-6.8,5.9
2.901,13.4,-10.5,3.4
3.001,2.6,-5.8,2.4
3.101,0.7,-9.3,4.9
3.201,7.9,1.5,5.4
3.301,9.7,-13.8,-15.8
3.405,0.6,-1.5,-8.3
3.506,-0.7,-5.6,-5.6
3.608,9.9,-12.5,-2.2
3.702,6.1,-9.1,1.3
3.803,1.6,-8.3,-0.8
3.903,3.4,-9.9,1.7
4.003,1.2,-8.6,2.2
4.102,6.5,-2.6,7.0
4.214,6.0,-9.2,2.8
4.312,3.9,-9.4,1.1
4.406,5.9,-3.7,11.7
4.507,2.1,-15.2,-3.0
4.614,5.8,-0.6,-3.6
4.708,7.2,-2.0,-3.8
4.803,9.3,-9.6,-1.6
4.907,8.7,-14.4,-7.9
5.002,2.0,-7.2,2.6
5.102,3.1,-8.4,-2.4
5.202,5.6,-3.2,-1.4
5.305,6.7,-6.3,0.1
5.404,7.3,-8.0,4.4
5.504,7.4,-10.9,-2.5
5.604,5.6,-7.4,-14.0
5.707,5.9,-9.0,-5.8
5.807,4.0,-4.5,4.0
5.922,9.0,-3.3,-0.2
6.003,8.5,-9.5,-9.5
6.118,3.0,-8.0,-11.0
6.205,6.5,-9.6,-5.0
6.303,5.3,-8.4,-4.9
6.403,4.7,-2.4,5.0
6.513,9.6,-2.4,0.9
6.603,7.4,-39.2,-13.9
6.708,6.1,-14.1,-2.5
6.803,6.9,-10.9,-3.1
6.925,-0.7,5.5,-4.0
7.01,9.9,1.0,3.3
7.105,10.0,-4.6,1.6
7.205,8.6,-9.4,-6.0
7.318,11.1,-3.1,-2.4
7.406,8.4,-4.2,-2.3
7.508,9.0,-2.8,0.2
7.605,11.0,-1.8,0.4
7.708,10.8,0.0,-0.2
7.811,12.4,-0.8,-0.2
7.905,10.7,-0.7,-0.4
8.023,8.5,-0.6,0.3
8.111,7.2,-1.7,1.4
8.21,7.7,-3.0,2.3
8.306,6.4,-3.8,2.7
8.418,10.6,-5.1,6.0
8.599,7.9,-4.4,6.7
8.698,5.3,-2.2,6.2
8.798,1.9,-2.3,7.3
8.932,0.3,-0.6,7.9
9.017,0.5,-1.2,9.4
9.098,-0.6,-1.4,9.8
9.198,0.0,-0.4,10.7
9.298,-1.3,-0.9,9.5
9.399,-0.8,-2.4,9.0
9.5,-1.4,-2.0,9.9
9.598,-2.8,-0.8,9.4
9.698,-1.9,-2.5,9.3
9.799,-0.2,-1.8,9.8
