vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.357,7.686,-9.329,0.0
-1.759,5.033,-7.363,0.002
2.271,6.557,-6.486,0.005
0.231,5.824,-8.522,0.007
0.743,6.114,-7.971,0.101
0.712,6.09,-7.549,0.106
0.257,5.786,-7.529,0.108
0.573,6.439,-7.894,0.109
0.522,5.798,-8.29,0.111
0.857,5.986,-7.829,0.201
1.008,6.227,-7.733,0.202
0.516,6.053,-7.565,0.204
0.418,6.535,-7.473,0.206
0.473,6.339,-7.694,0.207
0.606,6.145,-7.624,0.301
0.741,6.033,-7.763,0.303
0.492,6.273,-7.767,0.309
0.714,6.171,-7.757,0.31
0.776,5.82,-7.702,0.312
1.09,4.892,-8.159,0.402
0.959,4.667,-8.537,0.403
0.8,6.307,-7.041,0.405
1.0,8.361,-5.662,0.406
1.4,11.839,-5.838,0.408
-1.048,10.079,-1.615,0.501
1.823,9.808,-1.299,0.503
1.596,9.49,-1.626,0.504
0.286,9.665,-2.292,0.506
0.398,9.895,-3.113,0.508
0.266,8.814,-4.323,0.601
-0.167,8.533,-5.033,0.602
0.052,8.579,-5.015,0.604
0.2,8.7,-4.9,0.606
0.193,8.832,-4.596,0.607
0.282,8.955,-4.318,0.702
0.398,8.795,-4.213,0.704
0.229,8.823,-4.46,0.707
0.203,8.758,-4.53,0.709
0.169,9.172,-4.054,0.719
0.553,9.031,-3.359,0.801
1.21,9.225,-2.934,0.802
1.281,8.802,-3.275,0.804
0.954,8.784,-3.702,0.806
-0.117,8.407,-3.662,0.807
-0.907,9.785,-3.852,0.9
-0.844,12.311,-7.811,0.902
-0.256,11.589,-8.889,0.903
0.159,14.019,-14.985,0.905
0.575,22.369,-10.567,0.911
12.877,24.965,-0.187,1.001
17.369,30.246,5.656,1.003
14.744,24.831,4.78,1.005
8.631,18.054,-0.156,1.006
7.641,11.112,1.796,1.015
3.89,10.201,2.537,1.101
2.088,5.561,2.324,1.102
-0.881,2.698,1.826,1.104
-0.607,1.511,3.406,1.121
-1.792,-0.541,3.05,1.123
0.525,-4.486,3.423,1.203
-1.477,-5.601,2.142,1.205
-2.42,-6.268,1.418,1.206
-1.521,-6.226,2.928,1.208
-0.177,-7.605,3.442,1.213
-4.7,-10.6,1.7,1.301
-4.774,-10.504,0.707,1.303
-3.856,-9.378,1.756,1.305
-1.633,-7.567,2.833,1.306
-1.485,-8.459,3.119,1.308
-2.528,-7.63,3.447,1.401
-1.292,-5.595,5.371,1.411
0.155,-4.978,8.718,1.413
4.147,2.727,11.549,1.415
8.259,19.82,18.753,1.417
24.948,31.552,37.159,1.501
-20.278,-35.022,-21.411,1.502
-5.804,11.504,-13.981,1.512
13.23,8.57,8.952,1.514
20.426,-1.726,2.47,1.521
-0.037,6.876,-4.773,1.601
-2.367,2.555,1.465,1.602
-0.133,0.545,-2.065,1.604
-1.031,-1.92,-7.461,1.606
-2.965,-0.91,-7.831,1.607
-1.65,0.499,-5.723,1.7
-1.595,2.19,-3.428,1.702
-0.757,4.915,-2.858,1.707
-1.348,7.095,-3.414,1.709
0.071,7.914,-5.357,1.828
-0.145,8.28,-5.804,1.829
-0.161,7.245,-6.351,1.831
-1.186,6.443,-7.271,1.835
-1.486,7.943,-6.571,1.836
0.7,7.305,-5.787,1.9
0.7,7.015,-5.66,1.902
-1.3,17.315,-21.56,1.912
-0.6,15.492,-13.581,1.913
0.6,9.69,2.973,1.915
4.1,3.407,-2.941,2.001
-0.2,6.397,-11.568,2.002
-1.3,6.119,-8.892,2.01
0.6,9.914,-5.582,2.012
0.2,7.877,-5.899,2.014
0.2,7.164,-5.794,2.1
1.0,8.251,-4.889,2.102
0.3,8.651,-5.789,2.104
0.0,8.658,-5.93,2.11
0.8,8.004,-5.609,2.111
1.2,7.789,-5.549,2.201
1.1,7.729,-5.765,2.202
0.6,7.81,-5.973,2.208
0.0,8.71,-5.573,2.21
0.8,7.93,-5.542,2.211
0.7,7.923,-5.401,2.308
0.8,8.078,-5.676,2.318
0.5,7.959,-6.107,2.319
0.5,7.818,-6.114,2.321
0.6,7.87,-5.758,2.322
0.6,8.48,-5.231,2.401
