vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.864,-10.0,2.248,0.0
0.74,-10.0,2.18,0.002
0.712,-9.9,2.084,0.003
0.768,-9.6,2.276,0.005
0.368,-9.2,1.976,0.011
1.072,-9.6,2.604,0.103
0.824,-9.5,2.468,0.104
0.852,-9.7,2.564,0.106
0.536,-9.6,2.552,0.111
0.728,-9.5,2.496,0.113
0.836,-9.5,2.152,0.114
0.876,-9.6,1.932,0.201
0.768,-9.6,2.276,0.203
0.644,-9.5,2.208,0.204
0.588,-9.5,2.016,0.206
0.78,-9.7,1.96,0.208
0.836,-9.7,2.152,0.301
0.644,-9.7,2.208,0.302
0.988,-9.5,2.316,0.304
0.74,-9.4,2.18,0.315
0.836,-9.4,2.152,0.317
0.808,-9.5,2.056,0.405
0.876,-9.7,1.932,0.407
0.78,-9.8,1.96,0.409
0.808,-9.8,2.056,0.41
0.78,-9.6,1.96,0.412
0.684,-9.4,1.988,0.5
0.876,-9.5,1.932,0.502
0.78,-9.3,1.96,0.508
0.904,-9.4,2.028,0.51
0.56,-9.7,1.92,0.511
0.672,-9.8,2.304,0.601
0.412,-9.9,2.484,0.602
-2.74,-9.7,6.32,0.613
1.424,-9.8,1.668,0.614
0.104,-9.8,1.428,0.622
0.408,-9.7,1.756,0.701
0.64,-9.1,1.48,0.702
0.628,-8.9,1.796,0.712
0.436,-8.5,1.852,0.721
0.188,-8.1,1.716,0.723
-0.793,-7.651,1.449,0.801
-0.527,-7.291,0.809,0.802
-0.43,-7.112,-0.112,0.804
0.6,-6.868,-2.524,0.809
0.8,-7.468,-3.324,0.811
0.697,-7.224,-5.282,0.905
1.204,-7.168,-6.024,0.907
0.886,-7.311,-6.117,0.909
1.137,-7.507,-5.92,0.91
0.575,-7.398,-5.351,0.912
0.269,-5.325,-6.872,1.001
1.701,-4.396,-7.753,1.002
2.813,-4.648,-8.232,1.004
4.384,-5.471,-6.883,1.006
3.912,-5.397,-7.088,1.007
4.583,-4.963,-7.451,1.101
4.941,-4.931,-7.825,1.111
4.557,-4.653,-8.01,1.112
4.36,-4.677,-7.907,1.119
4.242,-4.739,-7.758,1.121
4.838,-2.644,-8.636,1.2
4.62,-3.1,-9.16,1.202
6.846,-2.989,-9.069,1.204
7.0,-3.94,-8.58,1.205
6.12,-4.036,-8.452,1.207
5.92,-3.516,-8.812,1.3
5.9,-3.22,-9.04,1.302
5.46,-2.568,-9.076,1.303
6.18,-2.184,-10.088,1.305
7.067,-1.433,-11.267,1.401
5.958,-2.952,-10.31,1.403
4.995,-3.599,-9.527,1.404
4.717,-3.163,-8.614,1.406
4.37,-2.614,-8.051,1.408
4.432,-1.706,-7.939,1.501
4.609,-1.082,-8.457,1.51
4.674,-0.955,-8.629,1.512
4.272,-1.234,-8.64,1.513
4.152,-1.49,-8.642,1.515
4.347,-1.349,-8.463,1.6
4.485,-1.257,-8.575,1.604
4.548,-1.21,-8.458,1.606
4.698,-1.28,-8.511,1.608
4.638,-1.408,-8.512,1.61
4.706,-1.361,-8.568,1.7
4.583,-1.537,-8.686,1.702
4.511,-1.502,-8.746,1.704
4.502,-1.42,-8.689,1.705
4.631,-1.246,-8.744,1.711
4.614,-1.083,-8.63,1.8
4.537,-1.047,-8.517,1.802
4.54,-1.128,-8.401,1.804
4.488,-1.338,-8.459,1.809
4.365,-1.513,-8.577,1.811
4.376,-1.675,-8.518,1.901
4.353,-1.351,-8.637,1.903
4.485,-1.257,-8.575,1.905
4.551,-1.13,-8.747,1.91
4.551,-1.13,-8.747,1.912
5.894,-1.304,-7.688,2.0
5.782,-1.412,-7.763,2.002
5.88,-1.447,-7.859,2.004
5.765,-2.09,-7.431,2.005
5.561,-2.259,-6.222,2.007
6.841,-0.622,-5.639,2.1
9.061,0.716,-6.808,2.102
9.782,-1.345,-8.878,2.103
9.196,-4.888,-10.206,2.105
11.49,-9.469,-13.165,2.107
9.963,-12.046,-15.629,2.201
20.664,-2.401,-19.738,2.202
30.196,4.921,-24.862,2.204
19.08,-2.94,-20.1,2.206
15.131,-4.223,-16.714,2.215
19.249,-0.123,-13.33,2.301
16.832,3.602,-9.506,2.302
12.253,5.57,-6.211,2.304
8.347,5.63,-2.989,2.306
6.164,6.004,-1.813,2.307
5.933,3.433,-4.333,2.429
4.5,5.0,-3.4,2.431
2.367,5.667,-2.267,2.432
1.547,5.948,-0.206,2.434
1.265,5.804,0.402,2.436
1.625,6.807,2.44,2.502
-0.067,6.867,4.133,2.504
-2.465,5.839,4.172,2.505
-2.463,5.811,4.311,2.507
-3.188,5.404,4.67,2.509
-3.47,4.823,4.556,2.51
-2.814,5.331,4.677,2.599
-3.638,5.324,6.052,2.607
-3.086,6.569,6.623,2.618
-0.414,6.671,4.057,2.623
0.673,4.68,0.59,2.703
-0.035,0.418,-1.742,2.708
5.919,0.157,-2.757,2.71
13.8,4.3,-3.4,2.712
33.412,1.953,-24.9,2.713
31.727,10.894,-35.561,2.8
-15.19,-7.741,38.592,2.802
-31.913,-17.963,-5.677,2.808
36.981,16.258,-9.457,2.81
27.264,0.939,1.795,2.812
-4.002,-9.425,-8.167,2.906
1.749,1.216,-7.002,2.908
13.911,-5.015,-1.855,2.909
5.952,-2.447,-0.093,2.911
1.373,-1.157,-0.433,2.913
0.198,0.647,-1.006,3.004
0.708,-0.488,0.024,3.005
0.737,-0.545,0.51,3.015
1.161,0.992,1.284,3.017
0.963,1.945,1.49,3.102
1.469,2.204,1.408,3.104
1.465,1.598,1.296,3.105
2.574,-0.133,1.023,3.107
5.846,-1.7,0.524,3.108
8.418,-1.767,0.525,3.201
8.199,-1.067,0.239,3.202
4.579,-0.333,-0.509,3.204
2.493,-0.733,-0.59,3.205
5.304,-2.626,-3.682,3.212
11.538,-0.668,-5.636,3.3
8.952,-2.83,-4.925,3.302
2.683,-5.062,-3.129,3.304
3.648,-4.385,-15.188,3.305
38.554,3.998,-7.262,3.307
15.696,1.625,-12.145,3.407
-9.342,-19.607,-3.373,3.409
-21.098,-14.313,6.173,3.419
-2.129,-6.096,3.336,3.42
6.04,6.22,-3.6,3.422
15.845,3.665,-12.033,3.5
7.563,0.61,-8.055,3.502
9.102,2.594,-9.447,3.507
14.555,8.235,-5.667,3.509
6.357,1.729,-3.814,3.51
2.018,-1.555,-6.422,3.601
4.222,-0.867,-7.316,3.602
7.792,0.524,-5.812,3.604
9.027,1.62,-4.71,3.612
9.161,2.416,-5.108,3.614
9.635,2.896,-5.798,3.7
8.41,2.469,-5.935,3.702
6.614,1.557,-5.729,3.704
5.739,1.084,-5.992,3.705
6.471,0.986,-6.543,3.707
7.151,-0.083,-7.714,3.8
7.319,-0.005,-7.79,3.809
6.587,-0.227,-7.267,3.811
6.147,-0.307,-7.267,3.813
5.927,-0.347,-7.267,3.814
6.214,-0.429,-7.243,3.9
6.739,-0.065,-7.29,3.902
7.011,-0.063,-7.214,3.903
6.881,-0.095,-7.01,3.905
6.734,-0.289,-6.743,3.907
6.796,-0.379,-6.962,4.0
6.729,-0.257,-6.986,4.002
6.812,-0.218,-7.024,4.004
6.791,-0.103,-7.214,4.005
6.708,-0.142,-7.176,4.007
6.624,-0.181,-7.138,4.103
6.571,-0.143,-7.214,4.104
6.655,-0.104,-7.252,4.106
6.624,-0.181,-7.138,4.112
6.639,-0.265,-7.19,4.113
6.608,-0.342,-7.076,4.2
6.654,-0.349,-7.243,4.202
6.624,-0.181,-7.138,4.214
6.624,-0.181,-7.138,4.216
6.624,-0.181,-7.138,4.217
6.67,-0.188,-7.305,4.3
6.655,-0.104,-7.252,4.303
6.692,-0.058,-7.124,4.304
6.64,-0.02,-7.2,4.306
6.692,-0.058,-7.124,4.308
6.676,-0.219,-7.062,4.4
6.708,-0.142,-7.176,4.406
6.76,-0.18,-7.1,4.408
6.676,-0.219,-7.062,4.41
6.624,-0.181,-7.138,4.411
6.624,-0.181,-7.138,4.501
6.639,-0.265,-7.19,4.503
6.67,-0.188,-7.305,4.504
6.624,-0.181,-7.138,4.51
6.488,-0.182,-7.176,4.52
6.555,-0.304,-7.152,4.6
6.639,-0.265,-7.19,4.603
6.708,-0.142,-7.176,4.605
6.624,-0.181,-7.138,4.607
6.571,-0.143,-7.214,4.7
6.571,-0.143,-7.214,4.702
6.624,-0.181,-7.138,4.703
6.624,-0.181,-7.138,4.705
6.624,-0.181,-7.138,4.707
6.624,-0.181,-7.138,4.8
6.723,-0.226,-7.229,4.802
6.639,-0.265,-7.19,4.804
6.624,-0.181,-7.138,4.805
6.571,-0.143,-7.214,4.807
6.57,-0.388,-7.205,4.9
6.837,-0.354,-7.371,4.902
6.389,-0.137,-7.086,4.903
6.555,-0.304,-7.152,4.905
6.64,-0.02,-7.2,4.914
6.521,0.385,-7.31,5.0
6.929,0.143,-7.186,5.002
6.91,0.492,-6.605,5.003
7.064,0.899,-6.638,5.005
6.54,-1.22,-7.6,5.007
5.93,-0.868,-7.005,5.1
6.577,-0.174,-6.971,5.102
6.678,0.27,-7.081,5.103
6.909,0.503,-7.386,5.105
6.93,0.388,-7.195,5.107
6.753,0.607,-6.833,5.2
6.626,0.309,-7.157,5.203
6.928,-0.102,-7.176,5.209
7.012,0.182,-7.224,5.211
7.112,0.382,-7.324,5.213
6.75,-0.372,-6.795,5.3
6.843,-0.386,-7.129,5.302
7.163,-0.146,-7.229,5.303
6.115,-1.384,-7.652,5.313
4.932,-2.378,-8.124,5.314
4.116,-2.822,-8.433,5.4
3.759,-2.994,-8.318,5.402
3.99,-2.173,-8.38,5.404
4.224,-1.884,-8.349,5.405
4.459,-1.594,-8.318,5.41
3.782,-2.471,-8.5,5.499
4.182,-2.571,-8.8,5.501
3.853,-3.188,-8.6,5.502
3.665,-3.541,-8.4,5.504
3.563,-3.449,-8.133,5.506
3.639,-3.943,-8.233,5.601
3.518,-4.029,-8.4,5.608
2.922,-2.314,-8.733,5.609
3.737,-4.751,-8.067,5.611
3.475,-3.402,-8.333,5.613
3.263,-4.649,-7.233,5.699
2.465,-4.941,-9.5,5.701
4.48,-4.278,-8.133,5.711
3.222,-4.514,-7.633,5.713
3.786,-5.155,-6.633,5.72
2.124,-4.306,-9.4,5.808
3.671,-5.018,-7.4,5.81
4.133,-3.867,-8.333,5.812
3.382,-4.071,-8.4,5.813
3.298,-5.008,-7.733,5.815
2.254,-5.047,-7.825,5.903
-0.759,-6.499,-7.81,5.904
0.032,-6.163,-7.774,5.91
1.5,-5.8,-7.3,5.912
0.507,-5.695,-7.851,5.913
0.375,-6.132,-8.077,6.0
-0.723,-5.774,-7.863,6.002
-0.373,-6.509,-7.309,6.004
1.891,-5.964,-7.964,6.006
2.212,-5.148,-7.915,6.007
1.356,-5.089,-8.811,6.103
4.075,-4.332,-7.577,6.112
2.811,-4.478,-8.722,6.114
3.497,-5.788,-7.121,6.116
2.356,-5.389,-7.711,6.117
3.248,-4.494,-8.461,6.201
2.634,-5.104,-8.16,6.203
2.969,-5.108,-7.419,6.211
3.054,-5.147,-7.525,6.212
4.476,-4.503,-7.57,6.214
1.772,-5.32,-8.298,6.299
1.877,-6.374,-7.163,6.3
2.429,-5.751,-7.895,6.307
2.184,-5.169,-8.213,6.308
2.264,-6.055,-7.255,6.401
2.045,-5.882,-7.682,6.403
2.381,-5.557,-7.534,6.409
2.31,-5.107,-8.229,6.41
2.508,-5.166,-8.143,6.412
2.414,-5.59,-7.401,6.51
2.487,-5.381,-7.892,6.52
2.541,-5.199,-8.01,6.521
2.742,-5.07,-7.803,6.525
2.549,-5.065,-8.054,6.526
