vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
-0.218,5.865,-8.127,0.0
-0.414,5.829,-8.143,0.002
0.055,6.404,-7.72,0.004
3.282,6.765,-6.827,0.005
-0.106,6.155,-7.676,0.102
-0.241,5.767,-7.637,0.104
1.088,6.31,-7.651,0.106
0.739,6.451,-7.455,0.107
-0.059,5.533,-8.063,0.109
0.545,5.996,-7.78,0.114
0.884,6.347,-7.735,0.201
0.616,6.153,-7.765,0.203
0.41,6.108,-7.641,0.205
0.624,6.08,-7.698,0.206
0.588,6.21,-7.551,0.208
0.257,6.286,-7.429,0.301
0.543,6.414,-7.471,0.303
0.551,6.341,-7.404,0.304
0.551,6.341,-7.404,0.31
0.622,6.498,-7.39,0.323
0.553,6.422,-7.612,0.434
0.427,6.461,-7.406,0.436
0.318,6.435,-7.273,0.438
0.329,6.443,-7.414,0.441
0.363,6.731,-7.253,0.443
-0.084,6.853,-7.065,0.506
0.163,7.031,-6.753,0.507
0.531,6.824,-7.022,0.509
0.245,6.696,-6.98,0.514
0.039,7.151,-6.755,0.516
0.247,7.278,-7.088,0.576
0.49,6.692,-7.459,0.578
0.445,6.396,-7.48,0.579
0.737,5.869,-7.347,0.581
1.012,5.99,-7.249,0.583
1.0,7.868,-7.103,0.699
0.0,9.342,-5.47,0.7
0.6,8.524,-6.078,0.702
-0.769,6.478,-6.124,0.803
0.676,7.298,-6.22,0.804
0.649,8.004,-4.959,0.806
-0.747,8.788,-5.522,0.808
-1.145,8.48,-5.604,0.809
-0.357,8.029,-5.414,0.811
1.195,7.737,-5.083,0.902
1.61,8.225,-4.134,0.904
1.364,8.809,-3.736,0.91
1.425,9.213,-3.286,0.912
1.455,9.336,-2.845,0.913
1.59,9.375,-2.366,0.915
2.878,9.62,-3.133,1.0
2.349,9.337,-2.233,1.002
2.435,9.459,-1.5,1.003
2.798,9.275,-0.667,1.005
3.735,8.858,-1.482,1.101
3.762,8.667,-1.873,1.107
3.611,8.724,-1.936,1.109
3.576,8.965,-1.955,1.121
3.578,8.953,-2.127,1.123
3.378,8.853,-2.527,1.201
3.1,8.8,-2.7,1.202
3.024,8.835,-2.645,1.204
3.162,8.867,-2.473,1.21
3.375,8.878,-2.182,1.212
3.513,8.911,-2.009,1.301
3.502,8.987,-2.073,1.303
3.375,8.878,-2.182,1.304
3.236,8.845,-2.355,1.306
3.235,8.858,-2.182,1.308
3.438,8.933,-2.127,1.415
3.438,8.933,-2.127,1.417
3.438,8.933,-2.127,1.427
3.224,8.935,-2.245,1.429
3.225,8.922,-2.418,1.43
3.225,8.922,-2.418,1.501
3.3,8.9,-2.3,1.503
3.364,8.955,-2.245,1.514
3.225,8.922,-2.418,1.517
3.162,8.867,-2.473,1.519
3.151,8.944,-2.536,1.601
3.236,8.845,-2.355,1.603
3.3,8.9,-2.3,1.605
3.224,8.935,-2.245,1.608
3.3,8.9,-2.3,1.61
3.236,8.845,-2.355,1.701
3.173,8.791,-2.409,1.703
3.076,8.965,-2.655,1.705
3.065,9.042,-2.718,1.71
3.153,8.931,-2.709,1.711
2.805,9.362,-2.918,1.805
2.669,9.816,-2.664,1.807
2.762,9.667,-2.073,1.808
3.075,9.478,-2.982,1.81
3.376,10.865,-2.155,1.812
12.1,10.38,-0.66,1.901
12.44,9.088,0.784,1.913
8.26,8.672,1.396,1.915
7.84,8.628,1.504,1.917
10.96,7.932,3.076,1.927
17.786,7.761,-4.272,2.001
15.84,6.993,-6.28,2.003
11.96,6.607,-5.72,2.004
14.177,5.935,-3.253,2.006
14.609,4.826,-2.019,2.008
11.727,3.991,-4.191,2.103
9.383,2.746,-3.413,2.105
8.357,2.329,-3.163,2.107
7.945,1.618,-2.518,2.108
6.429,2.306,-2.829,2.117
5.315,2.383,-2.663,2.2
4.612,1.699,-2.32,2.207
3.502,1.123,-2.595,2.209
1.984,0.555,-2.989,2.211
1.171,-0.067,-3.273,2.212
0.727,-0.282,-3.527,2.301
0.396,-1.043,-3.54,2.303
-0.045,-1.564,-3.355,2.304
-0.375,-1.554,-3.247,2.313
-0.572,-1.296,-3.317,2.315
-0.455,-1.136,-3.345,2.405
-0.163,-1.223,-2.626,2.407
-0.301,-1.586,-1.71,2.41
-0.612,-2.13,-1.121,2.414
-0.921,-2.403,-1.112,2.417
-0.493,-2.399,-0.729,2.5
0.539,-2.152,-0.006,2.501
1.055,-1.464,-0.355,2.503
1.157,-1.277,-0.708,2.505
1.731,-0.806,-1.291,2.6
1.986,2.341,-1.666,2.602
4.921,4.988,0.199,2.604
13.135,14.147,2.465,2.61
29.941,26.588,5.059,2.612
34.117,16.585,3.801,2.701
-8.946,9.493,-16.126,2.702
-7.074,-7.441,9.343,2.704
21.572,8.666,-18.131,2.711
30.583,-11.485,2.799,2.713
10.669,2.214,-1.147,2.8
-0.373,2.891,2.409,2.803
-1.487,-0.141,2.775,2.805
2.721,2.048,-1.248,2.807
5.907,0.816,-3.183,2.808
6.235,1.91,-2.139,2.901
3.818,1.624,-0.988,2.902
1.748,0.805,0.09,2.904
1.937,0.386,0.489,2.906
3.05,1.819,-0.718,2.907
5.235,3.49,-0.331,3.0
5.569,4.18,-1.361,3.002
3.094,4.096,-2.512,3.011
2.006,5.404,-2.388,3.014
1.859,6.206,-2.782,3.026
-0.348,7.195,-4.714,3.101
-1.314,7.128,-8.362,3.102
-2.541,7.381,-8.333,3.104
-3.422,8.244,-6.298,3.106
-3.375,9.05,-5.539,3.107
-0.953,9.112,-6.478,3.2
-1.665,10.661,-9.588,3.202
-1.233,8.431,-6.094,3.204
0.261,7.555,-5.049,3.205
-0.427,6.906,-5.739,3.211
2.6,25.432,-26.597,3.3
-0.9,5.124,-3.278,3.301
-3.1,5.915,-0.76,3.303
0.9,1.753,-1.043,3.305
3.7,7.437,-6.984,3.306
1.2,12.027,-9.51,3.401
-2.5,7.997,-5.468,3.403
-2.5,4.978,-5.976,3.405
0.8,7.102,-7.355,3.416
1.5,9.141,-5.693,3.419
0.7,9.732,-3.397,3.5
0.7,8.399,-5.023,3.502
0.9,8.011,-5.751,3.504
1.1,8.272,-5.312,3.509
1.1,8.004,-5.609,3.51
-1.004,7.816,-6.237,3.6
-1.3,7.9,-5.6,3.601
-1.214,8.157,-5.029,3.603
-0.931,8.322,-5.076,3.605
-0.947,8.188,-5.222,3.606
0.191,8.427,-5.209,3.7
0.27,8.624,-4.997,3.706
0.159,8.146,-5.219,3.708
0.103,7.958,-5.73,3.71
0.119,8.098,-5.725,3.711
0.049,8.174,-5.628,3.825
0.017,7.893,-5.638,3.827
0.061,7.752,-5.806,3.838
0.189,8.022,-5.822,3.848
0.092,8.38,-5.553,3.85
-0.947,8.188,-5.222,3.933
-0.963,8.053,-5.369,3.935
-0.892,8.067,-5.527,3.936
-0.91,8.141,-5.592,3.938
-0.998,7.992,-5.582,3.939
-1.088,8.051,-5.49,3.942
-1.161,8.245,-5.251,3.999
-1.322,8.29,-5.002,4.0
-1.122,8.69,-4.302,4.002
1.1,9.127,-5.41,4.008
0.8,7.334,-6.352,4.099
0.6,4.373,-7.99,4.101
-0.3,3.976,-9.922,4.102
0.4,3.665,-9.371,4.104
0.835,3.794,-8.969,4.2
0.911,3.901,-9.022,4.202
0.741,4.367,-9.081,4.214
0.68,5.089,-8.46,4.227
0.983,4.826,-8.366,4.229
0.742,4.513,-8.783,4.307
0.343,4.658,-8.685,4.309
0.205,5.128,-8.31,4.311
0.158,5.487,-8.217,4.312
0.154,5.405,-8.009,4.314
0.088,4.853,-8.276,4.4
0.128,4.875,-8.555,4.407
0.562,5.569,-8.225,4.409
-0.055,4.95,-8.289,4.41
0.376,5.207,-8.852,4.412
0.481,5.235,-8.262,4.504
0.164,4.96,-8.329,4.506
0.808,5.064,-8.516,4.508
0.69,4.645,-8.78,4.509
0.334,4.349,-8.567,4.511
0.34,4.722,-8.179,4.606
0.9,5.1,-8.5,4.617
0.475,4.861,-8.65,4.619
0.312,4.947,-8.524,4.62
0.68,5.089,-8.46,4.622
0.277,5.152,-8.154,4.7
0.225,5.139,-8.45,4.702
0.281,5.235,-8.362,4.707
0.313,5.092,-8.226,4.708
0.328,4.875,-8.455,4.71
0.388,5.053,-8.576,4.799
0.464,5.16,-8.629,4.801
0.518,5.32,-8.036,4.803
0.501,5.246,-8.402,4.804
0.476,5.007,-8.352,4.806
0.288,4.853,-8.176,4.9
0.48,5.089,-8.56,4.904
0.425,5.139,-8.35,4.906
0.15,5.177,-8.099,4.908
3.787,6.608,-8.474,4.91
-0.165,5.194,-7.569,4.999
0.154,5.405,-8.009,5.005
-0.746,4.305,-8.509,5.006
-0.02,4.889,-8.36,5.008
0.127,4.73,-8.853,5.009
-1.309,4.39,-8.582,5.152
-0.215,4.217,-8.87,5.154
-0.015,4.217,-8.77,5.155
0.808,5.064,-8.516,5.157
0.9,4.2,-9.0,5.159
2.955,5.186,-7.767,5.231
2.718,4.671,-8.2,5.234
1.896,4.051,-8.767,5.236
2.402,4.575,-8.767,5.238
2.533,4.467,-8.733,5.24
2.447,4.588,-8.3,5.3
2.263,4.384,-8.533,5.302
1.861,4.41,-8.367,5.303
1.931,3.692,-9.167,5.305
2.39,4.127,-8.967,5.317
3.259,4.835,-8.0,5.407
2.914,5.322,-8.067,5.409
3.145,5.614,-7.133,5.411
2.51,5.273,-7.533,5.412
3.851,5.237,-8.433,5.414
0.619,5.165,-9.538,5.5
-0.764,5.84,-6.171,5.503
-0.933,5.197,-7.535,5.504
0.299,4.954,-9.098,5.506
0.433,5.303,-8.765,5.508
0.251,5.441,-7.904,5.6
0.216,5.153,-8.065,5.601
0.861,5.149,-8.445,5.603
0.824,5.28,-8.298,5.605
0.592,5.373,-8.167,5.606
0.396,5.337,-8.184,5.7
0.414,5.271,-8.257,5.701
0.531,5.224,-8.322,5.703
0.531,5.224,-8.322,5.722
0.531,5.224,-8.322,5.725
0.422,5.198,-8.19,5.801
0.422,5.198,-8.19,5.805
0.541,5.233,-8.463,5.807
0.12,5.216,-8.282,5.809
0.494,5.355,-8.176,5.9
0.629,5.243,-8.314,5.901
0.531,5.224,-8.322,5.909
0.7,5.4,-8.3,5.911
0.68,5.384,-8.018,5.912
0.592,5.373,-8.167,6.0
0.584,5.447,-8.235,6.001
0.378,5.402,-8.11,6.003
0.378,5.402,-8.11,6.005
0.486,5.429,-8.243,6.006
0.486,5.429,-8.243,6.1
0.494,5.355,-8.176,6.101
0.512,5.29,-8.249,6.103
0.584,5.447,-8.235,6.118
0.494,5.355,-8.176,6.121
0.28,5.384,-8.118,6.2
0.557,5.586,-8.229,6.202
0.573,5.439,-8.094,6.203
0.396,5.337,-8.184,6.205
0.494,5.355,-8.176,6.206
0.663,5.531,-8.153,6.3
0.565,5.512,-8.161,6.301
0.494,5.355,-8.176,6.303
0.486,5.429,-8.243,6.308
0.298,5.318,-8.192,6.31
0.584,5.447,-8.235,6.4
0.663,5.531,-8.153,6.401
0.486,5.429,-8.243,6.403
0.476,5.42,-8.102,6.405
0.467,5.494,-8.169,6.411
0.378,5.402,-8.11,6.499
0.378,5.402,-8.11,6.501
0.396,5.337,-8.184,6.512
0.396,5.337,-8.184,6.514
0.396,5.337,-8.184,6.53
0.449,5.559,-8.096,6.6
0.457,5.486,-8.029,6.602
0.494,5.355,-8.176,6.604
0.512,5.29,-8.249,6.606
0.767,4.494,-7.069,6.607
