vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
-2.172,12.63,-3.688,0.0
0.191,9.122,-4.834,0.002
-0.194,9.084,-2.974,0.004
-0.219,9.348,-2.877,0.006
0.292,9.369,-3.83,0.103
-0.509,9.222,-3.434,0.104
0.04,9.351,-3.641,0.106
0.112,9.52,-3.053,0.111
0.365,9.539,-3.242,0.113
-0.226,9.465,-3.403,0.115
-0.238,9.615,-1.954,0.201
0.577,9.769,-1.992,0.203
0.1,9.6,-1.6,0.204
0.415,9.754,-1.838,0.206
0.323,9.731,-1.808,0.208
-0.1,9.4,-3.4,0.301
-0.023,9.406,-3.19,0.306
-0.101,9.253,-3.204,0.308
-0.178,9.246,-3.414,0.31
-0.199,9.347,-3.696,0.322
-0.023,9.406,-3.19,0.4
-0.023,9.406,-3.19,0.402
-0.122,9.354,-3.486,0.403
-0.312,9.28,-3.747,0.405
0.012,9.32,-3.153,0.407
0.478,9.654,-2.286,0.501
0.224,9.441,-2.805,0.502
0.245,9.487,-2.719,0.504
0.323,9.494,-2.51,0.506
0.505,9.537,-2.578,0.523
0.731,9.808,-1.177,0.601
0.754,9.838,-1.085,0.602
0.754,9.838,-1.085,0.604
0.777,9.869,-0.992,0.606
0.608,9.877,-1.169,0.607
0.723,9.931,-1.108,0.701
0.777,9.869,-0.992,0.703
0.946,9.862,-0.815,0.704
1.008,9.777,-0.369,0.717
1.008,9.777,-0.369,0.72
1.085,9.746,-0.162,0.801
1.2,9.8,-0.1,0.803
1.146,9.862,-0.215,0.804
1.146,9.862,-0.215,0.806
1.292,9.823,-0.131,0.808
0.915,9.762,-1.64,0.901
1.028,9.83,-1.588,0.902
0.711,9.673,-1.657,0.909
0.872,9.67,-1.812,0.91
0.894,9.716,-1.726,0.912
0.894,9.716,-1.726,1.001
0.915,9.762,-1.64,1.002
0.949,9.676,-1.602,1.004
1.097,9.658,-1.513,1.006
0.949,9.676,-1.602,1.008
0.949,9.676,-1.602,1.101
0.894,9.716,-1.726,1.102
0.985,9.738,-1.76,1.114
0.985,9.738,-1.76,1.116
1.098,9.805,-1.709,1.119
-0.261,9.802,-1.863,1.201
-0.263,9.739,-1.702,1.202
-0.343,9.771,-1.814,1.207
-0.373,9.722,-1.896,1.209
-0.343,9.771,-1.814,1.301
-0.182,9.769,-1.751,1.302
-0.182,9.769,-1.751,1.31
-0.151,9.818,-1.669,1.312
-0.151,9.818,-1.669,1.313
-0.151,9.818,-1.669,1.406
-0.182,9.769,-1.751,1.408
-0.182,9.769,-1.751,1.41
-0.212,9.72,-1.833,1.411
-0.182,9.769,-1.751,1.413
-0.182,9.769,-1.751,1.51
-0.182,9.769,-1.751,1.512
-0.233,9.788,-1.62,1.523
-0.263,9.739,-1.702,1.526
-0.182,9.769,-1.751,1.535
-0.151,9.818,-1.669,1.6
-0.233,9.788,-1.62,1.602
-0.233,9.788,-1.62,1.604
-0.118,9.931,-1.749,1.605
0.006,9.69,-1.284,1.607
0.245,10.092,-1.247,1.702
0.59,10.084,-1.494,1.704
-0.512,9.72,-2.333,1.706
-1.445,9.408,-2.653,1.712
-0.041,9.602,-1.663,1.713
0.715,9.554,0.862,1.8
0.792,9.523,1.069,1.802
1.054,9.738,0.715,1.804
1.2,10.1,-0.2,1.805
1.462,10.215,-0.954,1.807
1.723,10.531,-0.908,1.901
1.146,10.462,-0.415,1.912
0.715,10.354,0.162,1.914
0.769,11.692,-0.623,1.917
-0.185,14.354,0.462,1.919
-3.245,24.513,-3.181,2.001
-4.248,16.171,-3.794,2.003
3.375,12.212,-5.199,2.005
2.924,10.741,-1.505,2.007
4.181,9.648,2.023,2.013
4.865,9.016,-3.574,2.1
4.146,6.855,-5.896,2.102
4.271,4.537,-6.167,2.104
5.304,2.88,-5.362,2.105
4.2,2.4,-6.3,2.107
1.453,0.129,-6.847,2.201
2.424,0.135,-4.276,2.203
1.173,1.892,-3.361,2.204
1.612,5.018,-1.888,2.206
3.437,5.939,1.404,2.208
-0.8,1.682,-1.029,2.3
-4.0,-4.147,-2.212,2.302
-1.867,-1.127,-0.79,2.304
-1.667,-1.763,1.251,2.305
-1.3,-2.512,1.947,2.307
-8.911,-2.211,2.644,2.4
-4.376,1.87,13.33,2.405
32.664,24.745,21.655,2.407
-13.808,-19.19,-3.977,2.409
-28.734,2.993,-17.526,2.411
16.256,0.588,8.098,2.513
27.079,-0.658,4.688,2.514
8.386,2.928,5.126,2.516
5.242,2.816,2.623,2.518
12.467,0.065,4.393,2.519
15.799,0.512,3.609,2.575
9.71,2.394,3.623,2.577
3.844,4.815,2.647,2.579
4.956,4.985,1.253,2.58
4.723,3.152,-1.681,2.594
5.869,5.975,-0.667,2.705
5.198,5.992,-0.967,2.707
2.857,3.727,-1.867,2.708
2.292,2.669,-3.067,2.801
4.345,2.48,-2.267,2.803
27.943,20.873,-18.733,2.805
-6.239,20.743,3.367,2.81
-2.598,6.108,6.367,2.811
8.718,8.271,-10.9,2.813
2.208,7.577,-5.569,2.901
-0.831,9.692,-4.323,2.902
1.6,10.3,-6.0,2.905
1.331,10.008,-3.777,2.906
1.169,9.792,-3.123,2.912
0.577,9.869,-2.892,2.914
1.108,9.777,-1.369,3.006
1.892,9.623,-0.431,3.007
