orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.003,0.2,-0.1,0.0,1.0
0.012,0.2,-0.1,0.0,1.0
0.097,0.2,-0.1,0.0,1.0
0.102,0.2,-0.1,0.0,1.0
0.112,0.2,-0.1,0.0,1.0
0.197,0.2,-0.1,0.0,1.0
0.206,0.2,-0.1,0.0,1.0
0.328,0.2,-0.1,0.0,1.0
0.35,0.2,-0.1,0.0,1.0
0.355,0.2,-0.1,0.0,1.0
0.401,0.2,-0.1,0.0,1.0
0.406,0.2,-0.1,0.0,1.0
0.5,0.1,-0.1,0.0,1.0
0.509,0.1,-0.1,-0.0,1.0
0.594,0.1,-0.2,-0.1,1.0
0.605,0.0,-0.2,-0.2,1.0
0.62,-0.1,-0.2,-0.3,0.9
0.725,-0.2,-0.2,-0.4,0.9
0.73,-0.2,-0.2,-0.5,0.8
0.805,-0.3,-0.2,-0.5,0.8
0.815,-0.4,-0.3,-0.6,0.7
0.82,-0.4,-0.3,-0.5,0.7
0.902,-0.4,-0.4,-0.6,0.6
0.907,-0.5,-0.4,-0.6,0.5
0.991,-0.5,-0.4,-0.6,0.5
1.0,-0.6,-0.4,-0.6,0.4
1.005,-0.6,-0.4,-0.6,0.4
1.127,-0.6,-0.4,-0.6,0.4
1.135,-0.6,-0.4,-0.6,0.4
1.196,-0.6,-0.4,-0.6,0.4
1.203,-0.6,-0.3,-0.6,0.4
1.213,-0.6,-0.3,-0.6,0.4
1.301,-0.6,-0.3,-0.7,0.3
1.306,-0.6,-0.2,-0.7,0.3
1.401,-0.6,-0.2,-0.7,0.3
1.41,-0.6,-0.2,-0.7,0.3
1.419,-0.6,-0.1,-0.7,0.4
1.523,-0.5,-0.2,-0.7,0.5
1.534,-0.5,-0.2,-0.7,0.5
1.599,-0.4,-0.2,-0.7,0.6
1.612,-0.4,-0.1,-0.6,0.7
1.624,-0.3,-0.1,-0.6,0.7
1.699,-0.3,-0.2,-0.6,0.7
1.713,-0.3,-0.2,-0.6,0.7
1.799,-0.3,-0.2,-0.6,0.7
1.808,-0.3,-0.2,-0.6,0.7
1.813,-0.3,-0.3,-0.6,0.7
1.942,-0.4,-0.3,-0.6,0.6
1.956,-0.4,-0.3,-0.7,0.6
2.004,-0.4,-0.3,-0.6,0.6
2.01,-0.4,-0.3,-0.6,0.6
2.017,-0.4,-0.3,-0.6,0.6
2.098,-0.4,-0.2,-0.6,0.6
2.107,-0.4,-0.2,-0.6,0.6
2.217,-0.4,-0.2,-0.6,0.7
2.222,-0.4,-0.2,-0.6,0.6
2.311,-0.4,-0.1,-0.6,0.7
2.316,-0.3,-0.1,-0.6,0.7
2.327,-0.2,-0.1,-0.6,0.8
2.4,-0.1,-0.1,-0.6,0.8
2.405,-0.0,-0.0,-0.6,0.8
2.499,0.0,-0.1,-0.6,0.8
2.508,0.0,-0.1,-0.6,0.8
2.518,0.0,-0.2,-0.6,0.8
2.626,0.0,-0.2,-0.6,0.8
2.631,-0.0,-0.3,-0.5,0.8
2.696,-0.1,-0.3,-0.5,0.8
2.705,-0.2,-0.4,-0.5,0.7
2.71,-0.2,-0.3,-0.6,0.7
2.797,-0.2,-0.3,-0.6,0.7
2.806,-0.2,-0.3,-0.6,0.7
2.893,-0.2,-0.2,-0.6,0.7
2.915,-0.2,-0.2,-0.6,0.8
2.92,-0.2,-0.2,-0.6,0.8
3.041,-0.1,-0.2,-0.6,0.8
3.048,-0.1,-0.2,-0.6,0.8
3.094,-0.0,-0.2,-0.6,0.8
3.098,0.0,-0.2,-0.6,0.8
3.108,0.1,-0.2,-0.5,0.8
3.198,0.2,-0.2,-0.5,0.8
3.213,0.3,-0.2,-0.5,0.8
3.297,0.3,-0.2,-0.5,0.8
3.302,0.3,-0.3,-0.5,0.8
3.318,0.3,-0.3,-0.5,0.8
3.396,0.3,-0.3,-0.4,0.8
3.408,0.3,-0.4,-0.4,0.8
3.519,0.2,-0.5,-0.3,0.8
3.524,0.1,-0.5,-0.3,0.8
3.612,0.1,-0.5,-0.4,0.8
3.617,0.0,-0.5,-0.4,0.8
3.627,0.0,-0.5,-0.4,0.8
3.69,0.1,-0.4,-0.4,0.8
3.695,0.2,-0.4,-0.3,0.8
3.794,0.2,-0.4,-0.3,0.8
3.799,0.3,-0.4,-0.3,0.8
3.809,0.3,-0.4,-0.3,0.8
3.896,0.4,-0.4,-0.3,0.7
3.901,0.5,-0.4,-0.4,0.7
4.007,0.6,-0.5,-0.4,0.6
4.011,0.6,-0.5,-0.3,0.5
4.034,0.7,-0.5,-0.3,0.5
4.1,0.7,-0.5,-0.2,0.5
4.105,0.7,-0.5,-0.1,0.5
4.22,0.7,-0.5,-0.1,0.5
4.24,0.6,-0.6,-0.0,0.5
4.245,0.6,-0.6,0.0,0.5
4.303,0.5,-0.6,0.1,0.6
4.312,0.5,-0.6,0.0,0.6
4.397,0.5,-0.6,0.0,0.6
4.406,0.5,-0.6,-0.0,0.6
4.411,0.5,-0.6,0.0,0.6
4.498,0.6,-0.6,0.0,0.6
