vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
0.125,-9.673,8.026,0.0
0.2,-7.2,6.5,0.001
0.593,-7.859,6.467,0.02
0.244,-7.605,6.62,0.022
-0.057,-7.613,5.615,0.103
0.327,-7.556,6.336,0.104
0.312,-7.491,6.061,0.106
0.485,-7.335,6.525,0.107
0.318,-7.64,6.389,0.228
0.183,-7.251,6.416,0.229
0.221,-7.507,6.207,0.231
0.263,-7.436,6.513,0.299
0.159,-7.27,6.194,0.307
0.281,-7.268,6.407,0.308
0.379,-7.285,6.397,0.31
0.396,-7.234,6.481,0.312
0.37,-7.369,6.45,0.425
0.353,-7.421,6.366,0.427
0.387,-7.318,6.535,0.434
0.346,-7.388,6.229,0.5
0.387,-7.318,6.535,0.503
0.183,-7.251,6.416,0.508
0.435,-7.489,6.273,0.511
0.281,-7.268,6.407,0.513
0.485,-7.335,6.525,0.597
0.459,-7.47,6.494,0.599
0.502,-7.283,6.609,0.601
-0.071,-6.539,6.745,0.697
0.327,-6.756,7.036,0.7
0.321,-6.607,6.707,0.702
0.536,-6.472,6.582,0.705
-1.551,-7.029,5.676,0.823
-1.239,-8.275,3.039,0.83
-1.049,-8.743,2.749,0.831
-0.984,-8.79,3.384,0.833
-0.256,-8.539,4.651,0.924
-0.79,-7.441,5.621,0.927
-0.527,-6.96,5.614,0.929
-0.819,-6.313,4.75,0.935
-2.083,-6.899,2.665,0.937
3.313,-7.022,-6.733,1.015
3.202,-7.057,-5.028,1.021
0.0,-8.1,-2.7,1.022
-0.544,-8.461,-1.617,1.024
-0.031,-7.883,-3.05,1.122
0.247,-7.075,-4.376,1.127
0.157,-7.14,-5.181,1.14
3.928,-4.227,-7.494,1.199
6.637,-1.651,-9.867,1.206
4.89,-3.439,-8.567,1.208
4.11,-4.761,-7.733,1.21
3.541,-4.835,-7.7,1.211
3.145,-2.237,-8.49,1.297
3.667,-0.455,-9.435,1.298
4.388,1.392,-9.576,1.3
5.316,1.578,-9.633,1.397
3.173,0.249,-9.047,1.4
2.445,0.063,-8.89,1.402
1.649,0.133,-8.998,1.404
3.08,2.21,-8.327,1.497
3.28,4.31,-8.427,1.5
4.68,5.26,-6.2,1.523
4.988,7.016,-6.66,1.526
4.108,7.356,-7.06,1.597
2.72,7.04,-7.0,1.6
3.264,7.806,-6.098,1.615
2.898,8.079,-6.674,1.616
1.18,8.633,-6.288,1.698
2.814,8.657,-6.029,1.701
2.918,8.631,-6.451,1.703
2.637,8.761,-7.002,1.708
2.477,7.931,-8.592,1.797
3.162,6.985,-8.754,1.8
3.669,6.108,-8.523,1.802
3.823,5.269,-8.408,1.804
3.846,4.738,-8.915,1.896
1.91,4.324,-10.443,1.912
1.424,4.497,-10.382,1.914
2.069,5.708,-9.123,2.022
1.985,6.054,-8.662,2.023
1.908,6.223,-8.369,2.027
1.908,6.123,-7.969,2.028
1.838,6.115,-7.846,2.124
1.623,6.069,-7.808,2.125
1.738,6.015,-7.746,2.132
1.623,6.069,-7.808,2.134
1.508,6.123,-7.869,2.135
1.485,6.154,-7.962,2.137
1.346,5.838,-7.815,2.223
1.238,5.715,-8.046,2.225
1.338,5.515,-8.246,2.227
1.485,5.254,-8.262,2.232
1.027,6.078,-7.396,2.323
0.896,6.027,-7.378,2.324
1.01,5.884,-7.506,2.326
1.204,5.773,-7.522,2.422
1.427,5.678,-7.296,2.425
1.457,5.629,-7.214,2.427
1.457,5.629,-7.214,2.432
1.376,5.659,-7.165,2.522
0.51,5.123,-7.706,2.525
0.458,5.235,-7.639,2.527
0.334,5.291,-7.678,2.528
0.331,5.417,-7.743,2.622
0.276,5.656,-7.74,2.63
0.235,5.816,-7.89,2.632
0.123,5.919,-8.148,2.633
1.438,5.615,-8.346,2.722
1.462,5.585,-8.254,2.729
1.369,5.608,-8.223,2.73
1.492,5.377,-8.331,2.732
1.631,5.292,-8.177,2.797
1.569,5.408,-8.123,2.8
1.623,5.469,-8.008,2.802
1.769,5.508,-7.923,2.804
1.685,5.654,-7.962,2.898
1.738,5.415,-7.946,2.902
1.692,5.377,-7.731,2.904
1.615,5.646,-7.838,3.023
1.515,5.646,-8.138,3.025
1.608,5.523,-7.769,3.03
1.492,5.577,-7.831,3.032
1.315,5.846,-8.238,3.123
1.169,5.808,-8.323,3.125
1.208,5.523,-7.669,3.132
1.1,5.7,-7.8,3.133
1.092,5.677,-8.131,3.138
1.131,5.592,-8.277,3.222
1.108,5.523,-7.969,3.225
1.008,5.423,-7.869,3.227
1.054,5.362,-7.685,3.228
1.52,4.2,-8.36,3.321
1.628,4.362,-8.25,3.326
1.655,4.124,-8.199,3.328
1.725,3.976,-8.141,3.33
1.719,4.105,-8.324,3.397
1.751,4.143,-8.954,3.407
1.775,4.124,-8.859,3.419
1.133,3.367,-9.033,3.429
1.096,3.486,-8.914,3.496
1.078,3.475,-9.325,3.502
0.996,3.486,-9.614,3.597
1.006,3.471,-9.929,3.599
0.978,3.275,-9.825,3.601
0.998,3.143,-10.357,3.604
0.888,2.959,-10.541,3.699
0.888,2.759,-10.341,3.701
0.933,2.767,-9.833,3.703
0.08,3.331,-12.169,3.706
0.904,3.581,-10.745,3.796
1.506,3.471,-8.817,3.798
2.04,4.5,-8.22,3.804
2.398,3.91,-8.428,3.831
1.898,3.81,-8.428,3.921
1.474,3.929,-8.823,3.924
1.14,3.7,-9.52,3.926
1.118,3.01,-10.388,3.934
1.0,2.7,-10.0,3.998
-0.519,3.162,-9.245,3.999
-0.555,3.489,-8.696,4.001
-0.149,3.602,-8.281,4.008
-0.066,3.668,-8.187,4.009
0.747,4.535,-7.475,4.096
0.783,4.34,-7.228,4.097
1.226,3.932,-6.763,4.101
1.38,3.683,-6.698,4.197
1.623,3.475,-6.532,4.2
1.686,3.398,-6.359,4.202
1.423,3.675,-6.832,4.215
1.867,2.967,-7.433,4.321
2.06,3.0,-7.58,4.329
2.383,3.086,-7.749,4.331
2.458,3.71,-9.008,4.334
2.262,5.685,-8.854,4.424
2.285,6.154,-9.462,4.426
2.285,6.654,-10.162,4.427
2.377,6.431,-10.692,4.435
2.754,5.862,-9.785,4.437
2.01,5.124,-10.443,4.522
1.029,6.109,-13.053,4.523
1.633,4.658,-11.15,4.527
1.822,5.872,-9.634,4.528
2.462,6.085,-8.554,4.621
1.908,4.423,-7.669,4.644
1.131,5.192,-6.677,4.647
0.8,6.0,-7.3,4.649
0.792,6.077,-8.031,4.721
1.008,6.523,-8.369,4.723
1.485,6.554,-6.962,4.73
0.946,5.038,-7.115,4.731
-0.611,3.279,-8.391,4.822
-0.826,2.849,-8.86,4.823
-0.849,4.502,-8.081,4.827
-0.202,4.396,-7.938,4.828
-0.604,4.491,-8.077,4.897
-0.928,4.445,-8.398,4.899
-0.691,3.517,-7.847,4.902
-0.683,3.734,-7.794,4.904
-0.683,3.734,-7.794,4.999
-0.647,3.606,-7.843,5.001
-0.509,3.883,-8.053,5.004
-0.302,3.896,-8.138,5.099
-0.177,3.947,-8.179,5.101
-0.209,4.083,-8.353,5.102
1.301,3.695,-9.036,5.196
1.275,3.624,-9.359,5.198
1.397,3.714,-9.791,5.2
1.229,4.657,-12.186,5.201
0.085,5.054,-11.662,5.323
0.7,5.5,-9.5,5.325
1.3,5.9,-8.0,5.326
2.415,4.946,-6.538,5.328
3.223,5.969,-6.508,5.431
2.031,6.892,-9.477,5.442
1.408,6.423,-11.969,5.444
0.362,5.685,-10.654,5.445
1.838,5.015,-7.346,5.449
1.723,4.469,-7.608,5.455
1.431,3.892,-8.377,5.528
0.854,4.262,-9.085,5.529
1.031,5.392,-9.077,5.533
1.462,5.085,-8.854,5.534
1.615,4.846,-8.538,5.62
1.3,4.7,-8.4,5.622
1.431,4.192,-8.277,5.626
1.538,4.315,-8.046,5.721
1.9,4.3,-7.6,5.724
2.038,4.215,-7.446,5.725
2.354,4.262,-7.185,5.738
2.769,4.508,-7.423,5.822
2.6,4.8,-7.5,5.823
2.792,4.877,-7.631,5.828
2.471,3.543,-8.414,5.832
2.689,3.557,-8.466,5.896
3.023,3.386,-8.269,5.898
3.049,3.457,-7.946,5.901
2.754,4.029,-7.863,5.909
1.776,3.518,-8.482,5.994
1.722,3.525,-8.675,5.996
1.657,3.649,-8.651,5.997
1.004,3.614,-8.986,6.121
0.775,3.461,-9.239,6.123
0.665,3.376,-9.524,6.128
0.665,3.276,-9.424,6.13
0.912,3.041,-8.359,6.243
0.792,3.073,-8.427,6.249
0.525,3.039,-8.561,6.252
0.453,2.635,-8.765,6.256
0.176,1.918,-7.882,6.26
0.71,1.984,-7.616,6.322
0.58,2.031,-7.369,6.324
0.912,1.741,-7.059,6.326
1.988,1.859,-6.841,6.329
3.642,2.09,-6.792,6.395
4.37,3.152,-6.342,6.397
5.926,4.271,-5.877,6.398
10.043,7.186,-0.129,6.402
13.138,9.71,2.752,6.495
16.165,8.276,4.439,6.496
16.809,6.557,6.874,6.526
18.706,-0.871,1.622,6.596
15.572,-3.53,-4.847,6.597
2.567,-0.721,-1.015,6.599
-14.691,-5.557,10.382,6.601
-25.583,-11.943,-1.479,6.721
-46.577,-15.009,-2.896,6.722
-47.409,0.621,-10.211,6.724
-35.611,5.177,6.962,6.726
18.304,-32.793,-32.574,6.822
20.855,-28.655,-38.964,6.824
26.724,-17.344,-48.091,6.825
7.798,-12.958,-43.055,6.831
-16.263,28.632,44.974,6.838
16.26,21.326,0.19,6.92
3.74,-18.626,-41.49,6.932
-13.048,-17.148,-34.512,6.933
12.739,12.215,-2.306,6.937
-10.333,16.406,-5.331,7.021
-12.331,-34.176,-9.822,7.022
-11.171,-14.043,-10.586,7.027
1.568,-14.329,-8.819,7.031
2.911,-6.857,-3.76,7.12
0.932,-3.271,-0.981,7.122
