gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.0,0.2,-0.0,-0.1
0.002,0.6,-0.7,-0.4
0.004,0.1,-0.1,0.0
0.005,0.1,0.6,0.4
0.058,-0.4,-0.3,-0.4
0.06,-0.2,-0.5,-0.1
0.061,-0.1,-0.1,-0.1
0.063,-0.1,0.1,-0.0
0.182,0.0,-0.2,-0.1
0.183,-0.0,-0.1,-0.1
0.185,-0.1,0.0,-0.1
0.187,-0.0,0.0,-0.1
0.301,0.1,0.0,-0.0
0.303,0.1,0.1,0.0
0.305,0.0,0.0,-0.0
0.312,0.0,-0.0,-0.0
0.384,0.0,0.0,-0.0
0.386,-0.0,-0.0,-0.0
0.388,-0.0,-0.0,-0.0
0.389,-0.0,-0.0,-0.0
0.484,0.0,-0.0,-0.0
0.485,-0.0,-0.1,-0.0
0.49,-0.1,-0.0,-0.0
0.492,-0.0,0.0,0.0
0.58,0.0,-0.0,0.0
0.582,0.0,0.0,0.0
0.587,0.0,0.0,0.0
0.589,-0.0,0.0,0.0
0.689,-0.0,0.0,0.0
0.691,-0.0,-0.0,0.0
0.7,-0.0,-0.0,0.0
0.709,-0.1,-0.0,0.0
0.78,-0.1,-0.0,0.0
0.782,-0.1,-0.0,0.0
0.787,-0.1,0.0,0.0
0.788,-0.1,0.1,0.1
0.882,-0.2,0.0,0.1
0.884,-0.2,0.1,0.2
0.886,-0.2,0.1,0.2
0.887,-0.3,0.1,0.2
0.993,-0.5,0.4,0.2
0.995,-0.6,0.6,0.2
0.996,-0.6,0.7,0.2
0.998,-0.6,0.7,0.2
1.071,-0.8,1.0,0.3
1.072,-0.9,1.1,0.4
1.085,-1.2,1.2,0.5
1.087,-1.5,1.2,0.6
1.157,-2.0,1.2,1.2
1.159,-2.3,1.0,1.4
1.161,-2.8,1.0,1.5
1.26,-3.5,0.8,1.6
1.264,-3.9,1.0,1.3
1.266,-3.2,1.0,1.8
1.267,-2.4,1.1,2.7
1.38,-2.0,1.4,3.2
1.384,-2.5,2.9,3.2
1.386,-2.1,3.2,3.5
1.388,-1.4,3.5,4.0
1.497,-0.7,4.2,3.6
1.5,0.2,4.2,3.5
1.51,-0.4,3.4,3.1
1.511,-1.5,3.2,2.4
1.513,-2.6,3.4,1.9
1.57,-3.3,2.7,1.3
1.571,-3.9,2.3,0.7
1.573,-4.6,2.8,0.3
1.575,-5.1,2.5,0.0
1.682,-4.4,1.5,0.2
1.684,-3.7,1.4,0.6
1.685,-2.8,1.1,0.9
1.787,-2.1,0.8,0.9
1.79,-1.0,0.6,0.6
1.792,-0.7,0.6,0.4
1.794,-0.6,0.4,0.0
1.795,-0.4,0.2,-0.1
1.904,0.1,0.1,-0.2
1.906,0.4,0.0,-0.1
1.907,0.8,-0.1,-0.1
1.909,1.3,-0.2,-0.0
1.988,1.8,-0.2,-0.0
1.99,1.9,-0.2,-0.1
1.992,1.9,-0.2,-0.1
1.993,2.0,-0.1,-0.1
2.086,2.3,-0.4,-0.1
2.087,2.5,-0.4,-0.1
2.089,2.7,-0.4,-0.1
2.091,2.9,-0.3,-0.1
2.197,2.1,-0.5,-0.5
2.199,1.5,-0.7,-0.7
2.206,1.1,-0.7,-0.8
2.207,0.9,-0.7,-1.0
2.286,0.2,-0.9,-1.2
2.288,0.0,-1.0,-1.3
2.289,-0.2,-1.0,-1.1
2.291,-0.4,-1.0,-1.0
2.385,-0.5,-0.9,-0.6
2.388,-0.5,-0.6,-0.4
2.391,-0.6,-0.4,-0.2
2.397,-0.8,-0.3,0.0
2.482,-1.2,-0.1,0.5
2.484,-1.4,0.1,0.7
2.485,-1.7,0.3,0.9
2.487,-1.9,0.3,0.9
2.592,-2.3,0.4,1.2
2.594,-2.5,0.3,1.3
2.596,-2.7,0.4,1.1
2.685,-2.9,0.4,0.8
2.689,-2.0,-0.1,0.5
2.69,-1.6,-0.2,0.4
2.692,-1.3,-0.2,0.4
2.809,-1.1,-0.2,0.4
2.815,-1.1,-0.0,0.5
2.817,-1.3,0.1,0.4
2.819,-1.4,0.3,0.3
2.889,-1.3,0.5,0.2
2.893,-0.7,0.6,0.2
2.894,-0.4,0.5,0.4
2.896,-0.0,0.5,0.6
2.897,0.3,0.5,0.7
2.982,1.2,0.8,1.0
2.984,1.7,0.8,1.1
2.995,2.3,0.7,1.0
3.08,2.8,0.8,0.8
3.083,3.1,-0.2,0.2
3.09,2.9,-0.6,-0.1
3.091,2.7,-0.9,-0.5
3.187,2.6,-1.3,-0.8
3.193,2.8,-1.8,-1.2
3.195,2.6,-1.9,-1.2
3.197,2.0,-2.3,-1.4
3.282,1.1,-2.5,-1.6
3.285,0.0,-1.8,-1.1
3.287,0.0,-1.5,-0.8
3.289,0.1,-1.1,-0.5
3.367,0.3,-0.7,-0.3
3.376,0.3,-0.4,-0.1
3.388,-0.2,-0.4,-0.2
3.389,-0.7,-0.4,-0.4
