vertical_Accel_x,vertical_Accel_y,vertical_Accel_z,accel_time_list
-1.513,-0.253,10.521,0.0
0.558,-1.666,10.551,0.002
-0.008,-2.03,10.155,0.004
1.362,-2.151,9.874,0.005
-0.33,-2.021,9.219,0.123
0.396,-2.415,9.477,0.128
0.257,-2.374,9.74,0.13
0.613,-2.147,9.779,0.232
0.566,-2.236,9.196,0.236
0.44,-2.442,9.238,0.237
0.56,-2.158,9.562,0.239
0.568,-2.028,9.508,0.241
0.366,-2.636,9.496,0.331
0.672,-2.213,9.63,0.333
0.494,-1.923,9.566,0.335
0.523,-1.909,9.236,0.336
0.655,-2.61,9.152,0.425
0.765,-2.33,9.248,0.427
0.448,-1.895,9.276,0.429
0.801,-2.202,8.41,0.43
0.483,-1.666,7.929,0.527
-1.31,-0.381,8.405,0.528
0.745,-0.69,6.848,0.533
-0.729,-0.043,6.214,0.535
-0.937,-3.445,3.778,0.627
-1.079,-5.268,3.253,0.629
-1.674,-7.071,2.796,0.631
-2.174,-7.751,2.036,0.632
-0.988,-8.516,1.96,0.727
-2.092,-9.044,2.14,0.728
-2.8,-10.1,1.7,0.734
-3.424,-11.268,1.28,0.744
1.183,-11.885,-2.972,0.873
1.534,-12.43,-3.255,0.874
1.911,-12.947,-3.03,0.877
1.57,-12.649,-2.577,0.879
-0.623,-9.405,-7.331,0.954
-0.966,-9.697,-7.642,0.956
-0.573,-10.359,-7.968,0.957
2.209,-8.664,-9.621,0.959
1.035,-6.755,-10.196,1.027
1.34,-6.7,-10.38,1.028
1.675,-6.755,-9.676,1.03
1.013,-6.173,-8.862,1.032
1.489,-4.709,-8.833,1.127
1.92,-5.1,-8.94,1.128
1.516,-5.136,-8.751,1.138
1.771,-4.391,-8.487,1.14
2.216,-2.953,-9.635,1.232
2.071,-2.957,-8.914,1.233
1.849,-2.559,-8.804,1.235
1.808,-3.027,-9.467,1.237
1.586,-3.729,-10.557,1.332
1.559,-3.867,-10.563,1.334
1.384,-3.947,-11.265,1.336
1.237,-4.569,-12.853,1.337
1.069,-5.576,-13.822,1.427
0.714,-4.671,-11.543,1.428
1.239,-4.451,-10.645,1.43
1.453,-5.322,-9.788,1.432
0.933,-5.367,-7.933,1.527
0.31,-5.639,-9.098,1.537
-0.267,-6.427,-10.013,1.544
-0.738,-6.904,-10.388,1.545
0.239,-8.646,-7.69,1.627
0.642,-8.334,-6.997,1.628
0.468,-7.727,-6.159,1.63
0.311,-6.956,-5.592,1.632
-0.425,-6.039,-5.285,1.726
-0.784,-6.183,-5.602,1.732
-0.71,-5.864,-5.546,1.733
-0.614,-5.633,-5.381,1.735
0.129,-6.586,-4.943,1.845
0.241,-6.394,-4.918,1.846
0.402,-6.635,-4.996,1.848
0.735,-7.19,-5.031,1.85
0.147,-7.698,-5.706,1.934
-0.055,-9.263,-6.81,1.936
0.106,-10.704,-7.288,1.938
1.167,-11.145,-7.065,1.939
2.485,-7.859,-6.565,2.026
2.302,-6.392,-5.171,2.027
1.844,-5.926,-4.768,2.029
1.603,-7.088,-5.707,2.125
1.702,-9.092,-7.171,2.128
2.459,-8.762,-7.039,2.13
1.804,-7.144,-7.523,2.136
2.19,-4.721,-7.882,2.227
2.043,-3.886,-7.371,2.235
2.029,-3.917,-7.794,2.237
2.086,-4.051,-8.283,2.239
2.122,-2.598,-9.11,2.332
1.596,-2.637,-9.216,2.343
1.361,-2.649,-9.555,2.345
1.265,-2.812,-10.339,2.347
1.104,-3.163,-11.484,2.428
0.888,-3.71,-12.849,2.434
0.445,-4.096,-13.62,2.438
0.176,-4.32,-13.898,2.442
0.361,-4.349,-14.055,2.525
1.414,-2.971,-10.643,2.528
1.253,-2.122,-9.588,2.53
0.861,-2.549,-9.655,2.531
1.689,-6.936,-8.721,2.625
1.521,-8.753,-8.144,2.628
1.863,-8.545,-6.94,2.63
2.064,-8.033,-6.047,2.631
-1.13,-8.667,-3.957,2.725
-1.309,-7.88,-4.177,2.728
-1.45,-7.446,-4.462,2.73
-1.502,-7.218,-4.65,2.731
-0.867,-8.167,-4.267,2.831
-0.951,-7.978,-4.398,2.834
-1.176,-7.889,-4.049,2.836
-1.693,-8.433,-3.813,2.838
-3.412,-9.823,-3.399,2.925
-3.695,-11.29,-4.309,2.928
-2.511,-10.321,-4.141,2.93
-0.771,-8.978,-4.658,2.932
-0.913,-7.216,-5.078,3.025
-0.637,-6.53,-4.484,3.034
-1.009,-8.18,-4.677,3.036
-1.194,-8.347,-4.349,3.045
1.129,-6.785,-5.034,3.125
1.688,-5.648,-4.572,3.128
1.822,-5.313,-4.584,3.13
2.257,-5.37,-4.667,3.131
2.449,-5.606,-4.947,3.227
2.465,-6.839,-6.652,3.23
2.933,-7.469,-7.376,3.232
2.386,-5.371,-9.543,3.238
2.319,-5.558,-10.236,3.324
2.062,-5.664,-11.568,3.328
