accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,-0.5,2.2,9.2
0.001,-1.0,1.8,9.5
0.004,-1.0,2.8,9.3
0.005,0.6,2.6,10.0
0.078,-0.5,2.3,9.4
0.079,-0.5,2.2,9.4
0.081,-0.5,2.2,9.3
0.083,-0.6,2.6,9.4
0.198,0.4,2.4,9.8
0.2,-0.5,2.2,9.2
0.201,-0.5,2.3,9.3
0.203,-0.4,2.3,9.3
0.303,0.3,2.5,9.5
0.304,-1.0,2.6,9.3
0.306,0.2,2.7,9.2
0.312,0.9,2.2,9.9
0.401,0.2,2.6,9.2
0.403,0.5,2.5,9.2
0.404,-0.6,3.1,9.0
0.406,-0.6,2.6,8.9
0.474,-0.1,1.8,9.0
0.476,-0.6,2.7,9.1
0.477,-0.8,3.0,9.1
0.479,-1.2,2.5,8.6
0.599,0.8,3.6,8.4
0.6,-0.0,3.4,7.4
0.606,-0.3,2.7,6.3
0.608,0.1,2.6,5.8
0.709,-0.4,2.9,4.9
0.71,-1.5,2.9,4.4
0.712,-2.7,3.1,3.8
0.722,-4.0,3.2,3.4
0.8,-6.9,2.6,2.6
0.802,-5.5,1.2,2.0
0.803,-5.2,0.8,2.1
0.805,-9.3,0.2,0.1
0.882,-18.8,-0.0,2.5
0.883,-8.5,-2.0,6.0
0.885,-13.9,-0.9,0.8
0.886,-18.5,0.6,-2.7
0.999,-11.3,-0.1,-2.1
1.001,-10.3,1.4,-2.3
1.002,-11.8,2.9,-2.3
1.101,-12.4,3.1,-2.5
1.104,-13.5,0.4,-2.0
1.106,-13.4,-0.1,-1.1
1.116,-12.6,-0.8,-1.1
1.118,-12.1,-2.6,-1.5
1.206,-10.4,-5.3,-1.4
1.207,-10.0,-4.6,-1.0
1.209,-9.4,-3.4,0.0
1.21,-9.6,-2.2,0.7
1.299,-10.3,-1.8,1.7
1.301,-10.3,-1.8,1.9
1.302,-10.7,-1.9,2.0
1.304,-11.0,-2.0,1.9
1.406,-11.7,-1.4,1.6
1.407,-12.0,-1.1,1.1
1.409,-11.8,-0.4,0.7
1.411,-11.6,-0.2,0.3
1.502,-11.9,-0.7,-0.5
1.513,-11.5,-1.2,-0.3
1.531,-10.8,-1.6,-0.4
1.533,-10.9,-2.0,-0.7
1.601,-12.5,-1.8,-0.2
1.603,-12.0,-1.3,0.1
