orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.0,-0.8,-0.2,-0.1,-0.5
0.003,-0.8,-0.2,-0.1,-0.5
0.005,-0.8,-0.2,-0.1,-0.5
0.011,-0.8,-0.2,-0.1,-0.5
0.118,-0.8,-0.2,-0.1,-0.5
0.121,-0.8,-0.2,-0.1,-0.5
0.123,-0.8,-0.2,-0.1,-0.5
0.126,-0.8,-0.2,-0.1,-0.5
0.204,-0.8,-0.2,-0.1,-0.5
0.207,-0.8,-0.2,-0.1,-0.5
0.209,-0.8,-0.2,-0.1,-0.5
0.215,-0.8,-0.2,-0.1,-0.5
0.336,-0.8,-0.2,-0.1,-0.5
0.346,-0.8,-0.2,-0.1,-0.5
0.357,-0.8,-0.2,-0.1,-0.5
0.359,-0.8,-0.1,-0.1,-0.5
0.406,-0.8,-0.1,-0.1,-0.5
0.412,-0.8,-0.1,-0.0,-0.6
0.414,-0.8,-0.1,-0.0,-0.6
0.42,-0.8,-0.0,-0.0,-0.6
0.502,-0.8,0.0,0.0,-0.6
0.504,-0.8,0.1,0.1,-0.6
0.511,-0.8,0.1,0.1,-0.6
0.513,-0.7,0.2,0.1,-0.6
0.604,-0.7,0.3,0.2,-0.7
0.617,-0.6,0.3,0.2,-0.7
0.626,-0.6,0.4,0.2,-0.7
0.629,-0.6,0.4,0.2,-0.7
0.742,-0.5,0.5,0.2,-0.7
0.745,-0.4,0.5,0.3,-0.7
0.747,-0.4,0.5,0.3,-0.7
0.75,-0.4,0.5,0.3,-0.7
0.809,-0.3,0.6,0.3,-0.7
0.811,-0.2,0.6,0.3,-0.7
0.815,-0.2,0.6,0.3,-0.7
0.817,-0.1,0.6,0.3,-0.7
0.904,-0.1,0.6,0.3,-0.7
0.914,-0.0,0.6,0.3,-0.7
0.917,-0.0,0.6,0.3,-0.7
0.926,0.0,0.7,0.3,-0.7
1.004,0.1,0.7,0.3,-0.7
1.011,0.1,0.7,0.3,-0.7
1.014,0.1,0.7,0.3,-0.7
1.016,0.1,0.7,0.3,-0.7
1.135,0.2,0.7,0.2,-0.7
1.139,0.2,0.7,0.2,-0.7
1.141,0.2,0.7,0.2,-0.7
1.15,0.2,0.7,0.2,-0.7
1.206,0.1,0.7,0.2,-0.7
1.21,0.1,0.7,0.2,-0.7
1.213,0.1,0.7,0.2,-0.7
1.215,0.1,0.7,0.3,-0.7
1.304,0.1,0.7,0.3,-0.7
1.306,0.1,0.7,0.3,-0.7
1.309,0.1,0.7,0.3,-0.7
1.311,0.1,0.7,0.3,-0.7
1.411,0.1,0.7,0.3,-0.7
1.413,0.1,0.7,0.3,-0.7
1.416,0.1,0.7,0.3,-0.7
1.422,0.1,0.6,0.3,-0.7
1.587,0.0,0.6,0.3,-0.7
1.597,0.0,0.6,0.3,-0.7
1.6,0.0,0.6,0.3,-0.7
1.603,0.0,0.6,0.3,-0.7
1.648,0.0,0.6,0.3,-0.7
1.658,0.0,0.6,0.3,-0.7
1.661,0.0,0.6,0.3,-0.7
1.663,0.1,0.6,0.3,-0.7
1.668,0.1,0.7,0.2,-0.7
1.698,0.1,0.7,0.2,-0.7
1.7,0.1,0.7,0.2,-0.7
1.704,0.1,0.7,0.2,-0.7
1.811,0.1,0.7,0.2,-0.7
1.813,0.1,0.7,0.2,-0.7
1.816,0.1,0.7,0.2,-0.7
1.818,0.1,0.7,0.2,-0.7
1.94,0.1,0.7,0.2,-0.7
1.951,0.1,0.7,0.2,-0.7
1.953,0.1,0.7,0.2,-0.7
1.956,0.1,0.7,0.2,-0.7
2.02,0.1,0.7,0.2,-0.7
2.022,0.1,0.7,0.2,-0.7
2.025,0.1,0.7,0.2,-0.7
2.027,0.1,0.7,0.2,-0.7
2.109,0.1,0.6,0.2,-0.7
2.116,0.1,0.6,0.2,-0.7
2.119,0.1,0.6,0.2,-0.7
2.121,0.1,0.6,0.2,-0.7
2.226,0.1,0.6,0.2,-0.7
2.228,0.2,0.6,0.2,-0.7
2.246,0.2,0.6,0.2,-0.7
2.249,0.2,0.6,0.2,-0.7
2.324,0.2,0.6,0.2,-0.7
2.327,0.2,0.7,0.2,-0.7
2.329,0.2,0.7,0.2,-0.7
2.331,0.2,0.7,0.2,-0.7
2.41,0.2,0.7,0.2,-0.7
2.412,0.2,0.7,0.2,-0.7
2.415,0.2,0.7,0.2,-0.7
2.422,0.2,0.7,0.2,-0.7
2.54,0.2,0.7,0.2,-0.7
2.542,0.2,0.7,0.2,-0.7
2.549,0.2,0.7,0.2,-0.7
2.56,0.2,0.7,0.2,-0.7
2.639,0.1,0.7,0.2,-0.7
2.642,0.1,0.7,0.2,-0.7
2.644,0.1,0.7,0.2,-0.7
2.651,0.1,0.6,0.2,-0.7
2.7,0.1,0.6,0.2,-0.7
2.706,0.1,0.6,0.2,-0.7
2.709,0.0,0.6,0.2,-0.7
2.711,0.0,0.6,0.2,-0.7
2.805,-0.0,0.6,0.2,-0.7
2.807,-0.0,0.6,0.2,-0.7
2.814,-0.0,0.6,0.2,-0.7
2.905,-0.0,0.6,0.3,-0.7
2.921,-0.1,0.6,0.3,-0.7
2.925,-0.1,0.6,0.3,-0.7
2.928,-0.1,0.6,0.3,-0.7
3.037,-0.1,0.6,0.3,-0.7
3.042,-0.1,0.6,0.3,-0.8
3.045,-0.1,0.6,0.3,-0.8
3.048,-0.1,0.6,0.3,-0.8
3.108,-0.1,0.6,0.2,-0.8
3.113,-0.1,0.6,0.2,-0.8
3.115,-0.1,0.6,0.2,-0.8
3.118,-0.1,0.6,0.2,-0.8
3.231,-0.1,0.6,0.2,-0.8
3.25,-0.1,0.6,0.2,-0.8
3.253,-0.1,0.6,0.2,-0.8
3.264,-0.1,0.6,0.2,-0.8
3.308,-0.0,0.6,0.2,-0.8
3.313,-0.0,0.6,0.2,-0.8
3.316,-0.0,0.6,0.2,-0.8
3.318,0.0,0.6,0.2,-0.8
3.32,0.0,0.6,0.2,-0.8
3.427,0.1,0.6,0.2,-0.8
3.436,0.1,0.6,0.2,-0.8
3.438,0.1,0.6,0.2,-0.8
3.516,0.1,0.6,0.2,-0.7
3.523,0.1,0.6,0.2,-0.7
3.534,0.1,0.6,0.2,-0.7
3.537,0.1,0.6,0.2,-0.7
3.611,0.1,0.6,0.2,-0.7
