gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.235,-0.3,-0.0,0.0
0.367,-2.3,0.1,0.5
0.633,-3.4,-0.3,0.4
0.801,-4.9,-1.8,-1.5
1.03,1.2,-0.6,-1.3
1.254,0.2,1.0,0.1
1.43,0.3,-0.6,-0.1
1.623,0.5,-0.8,-0.3
1.825,-0.2,1.6,0.5
2.033,-0.2,0.1,0.2
2.24,-0.2,-1.0,-0.3
2.424,0.5,-0.6,-0.4
2.644,-0.2,1.7,0.5
2.831,0.2,0.4,0.4
3.043,0.0,-1.6,-0.5
3.231,0.6,-1.1,-0.2
3.435,-0.5,2.0,0.6
3.633,0.0,0.9,0.6
3.844,0.2,-1.0,-0.1
4.022,0.4,-1.2,-0.5
4.251,-0.3,-0.1,-0.5
4.433,-0.2,1.3,0.5
4.655,0.3,-0.1,0.2
4.828,0.3,-1.1,-0.2
5.03,-0.1,-0.6,-0.5
5.233,-0.0,1.5,0.4
5.433,-0.1,0.2,0.2
5.638,0.2,-0.8,-0.2
5.836,0.1,-0.5,-0.7
6.029,0.0,1.5,0.5
6.235,0.1,0.2,0.2
6.437,-0.4,-0.9,-0.1
6.637,0.3,-0.3,-0.9
6.837,0.0,1.2,0.4
7.037,-0.0,0.2,0.2
7.245,-0.1,-0.6,-0.1
7.433,-0.3,-0.2,-1.0
7.647,-0.1,0.9,0.4
7.842,0.2,-0.1,0.1
8.055,0.3,-0.5,-0.0
8.231,-0.1,-0.9,0.1
8.463,-0.2,1.1,0.3
8.64,-0.3,0.0,0.2
8.935,-0.0,-0.7,-0.2
9.033,1.1,-0.6,-0.8
9.326,-0.4,1.0,0.2
9.533,0.1,1.1,0.4
9.738,-0.2,-0.8,0.1
9.929,2.0,1.1,1.2
10.129,5.5,1.6,-0.1
10.334,-0.3,-0.2,-0.6
10.527,-0.4,-0.1,-0.1
10.738,0.1,-0.0,-0.1
10.927,-0.0,0.0,-0.0
11.146,-0.1,-0.0,0.0
11.329,0.0,-0.0,-0.0
