gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.206,-0.1,-0.0,0.1
0.403,-0.2,0.0,0.1
0.601,-0.2,-0.1,0.0
0.802,0.1,0.0,0.1
1.004,-0.0,0.0,0.0
1.204,-0.0,0.0,-0.0
1.405,-0.1,0.0,-0.0
1.601,0.3,-1.3,-2.1
1.8,-0.2,0.3,-0.7
2.006,1.2,-0.6,1.1
2.216,-0.0,-0.5,-0.9
2.409,0.9,-1.4,1.1
2.613,0.8,-0.1,-0.6
2.803,0.2,0.8,0.9
3.016,0.3,-1.0,-1.2
3.203,-3.4,-1.5,-0.5
3.415,1.1,-1.5,-1.4
3.608,-1.7,3.8,2.1
3.814,0.1,-1.7,-1.0
4.004,-1.0,1.6,0.6
4.222,1.7,-1.0,-0.5
4.408,-0.1,0.1,-0.1
4.65,1.4,-2.2,0.8
4.812,0.5,-0.4,-0.7
5.004,0.5,-3.0,-2.0
5.209,1.1,-1.7,-1.2
5.411,-2.3,4.5,2.1
5.624,1.3,-2.0,-0.8
5.808,-1.2,2.0,0.6
6.013,1.7,-1.0,-0.6
6.205,-0.3,0.8,-0.1
6.409,0.9,-1.0,0.2
6.624,0.5,-0.8,-0.8
6.809,0.2,0.9,0.6
7.013,1.0,-1.3,-0.9
7.223,-1.4,3.6,1.8
7.411,0.2,-0.7,0.4
7.624,0.1,-0.1,0.5
7.911,-0.4,-0.0,-0.1
8.01,0.0,-0.0,0.0
