accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.111,-1.3,4.1,9.1
0.324,-1.6,3.9,8.6
0.514,-2.7,2.7,8.1
0.724,-3.3,-4.9,6.3
1.0,-1.5,-9.5,8.4
1.198,-4.4,-4.7,5.2
1.375,-4.6,-5.3,6.4
1.603,-4.7,-5.6,6.4
1.8,-5.0,-5.6,6.2
1.999,-5.1,-5.5,6.2
2.203,-5.2,-5.5,6.2
2.408,-5.2,-5.5,6.2
2.601,-5.1,-5.6,6.2
2.806,-5.1,-5.6,6.2
3.007,-5.1,-5.6,6.2
3.201,-5.0,-5.6,6.1
3.401,-4.9,-5.7,6.2
3.601,-5.1,-5.6,6.2
3.804,-5.1,-5.6,6.1
4.001,-5.1,-5.6,6.2
4.212,-5.2,-5.5,6.1
4.406,-5.1,-5.5,6.1
4.613,-5.2,-5.6,6.1
4.802,-5.3,-5.6,6.0
5.008,-5.3,-5.6,6.0
5.204,-5.3,-5.8,5.8
5.402,-5.5,-5.6,5.6
5.606,-5.3,-5.5,6.0
5.801,-6.1,-6.1,4.8
6.003,-6.7,-5.4,5.1
6.205,-6.7,-6.6,3.1
6.405,-6.2,-5.7,10.4
6.605,-4.0,-5.6,2.5
6.81,11.6,8.9,11.5
7.007,-4.0,-3.9,-7.4
7.208,-7.9,7.5,-2.7
7.408,-4.1,4.3,-6.4
7.609,-8.6,5.2,-4.4
7.805,-1.5,-1.4,-12.4
8.019,-1.6,-1.4,-8.9
8.208,-1.5,-3.0,-9.5
8.424,-1.9,-1.9,-9.8
8.611,-1.5,-2.4,-9.4
8.821,-1.5,-2.5,-9.4
9.011,-1.6,-2.2,-9.4
9.303,-1.5,-2.4,-9.4
9.498,-1.5,-2.3,-9.4
9.698,-1.6,-2.3,-9.4
9.897,-1.5,-2.4,-9.4
10.104,-1.5,-2.3,-9.4
10.297,-1.5,-2.3,-9.5
10.5,-1.5,-2.4,-9.4
10.696,-1.5,-2.3,-9.4
10.899,-1.5,-2.3,-9.4
11.099,-1.5,-2.4,-9.4
11.303,-1.5,-2.4,-9.4
11.498,-1.5,-2.4,-9.4
11.699,-1.5,-2.3,-9.5
11.909,-1.7,-2.4,-9.8
12.099,-6.7,-2.5,-11.5
12.299,-8.3,-0.3,-4.6
12.5,-9.1,2.7,-1.0
12.7,-0.9,1.2,7.1
12.9,-22.1,5.4,11.0
13.1,-2.2,0.3,7.5
13.3,-0.4,-2.4,10.2
13.5,-2.1,-1.4,14.9
13.725,-0.2,-0.3,12.3
13.899,1.4,0.4,9.2
14.099,1.5,1.0,9.2
14.309,-0.3,1.2,9.2
14.503,2.0,1.4,10.1
14.7,1.4,1.3,10.7
14.883,1.5,0.1,9.6
15.087,2.1,1.9,9.9
15.304,1.7,0.8,9.8
15.489,1.6,1.2,9.4
