accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.11,-2.8,-0.3,9.2
0.317,-3.0,-0.3,9.1
0.515,-3.8,-0.8,7.3
0.718,-9.1,-21.1,2.3
0.911,-5.6,-3.3,6.6
1.121,-6.3,-4.5,6.2
1.306,-5.9,-3.8,6.7
1.601,-6.3,-4.5,6.0
1.8,-6.4,-4.2,6.1
2.0,-5.7,-4.0,5.9
2.2,-6.1,-4.7,6.1
2.399,-6.1,-4.8,5.8
2.599,-6.4,-4.9,5.7
2.799,-6.4,-5.0,5.5
2.999,-6.4,-5.0,5.2
3.199,-6.7,-5.2,4.7
3.401,-7.0,-5.1,4.7
3.601,-7.1,-5.2,4.2
3.805,-7.1,-5.2,4.0
4.0,-7.1,-5.2,3.8
4.208,-7.0,-5.2,3.8
4.405,-7.2,-4.9,3.2
4.604,-7.1,-4.2,1.8
4.8,-9.0,1.5,2.8
5.006,-13.0,-2.8,-8.8
5.202,6.9,2.1,2.1
5.402,-2.6,-3.2,-6.9
5.62,2.1,-4.2,-5.3
5.805,-0.1,-0.2,-6.7
6.002,-0.8,2.1,-12.2
6.605,0.0,-0.3,-10.1
6.802,0.2,-0.6,-9.4
6.203,0.5,-1.2,-9.4
6.404,0.1,-0.5,-9.3
7.012,0.1,-0.3,-9.8
7.203,0.0,-0.2,-9.9
7.404,0.1,-0.4,-9.7
7.603,0.1,-0.4,-9.8
7.805,0.1,-0.3,-9.9
8.02,0.1,-0.4,-9.9
8.204,0.1,-0.4,-9.8
8.415,0.1,-0.3,-9.8
8.604,0.1,-0.3,-9.9
8.82,0.1,-0.4,-9.8
9.008,0.1,-0.3,-9.8
9.218,0.0,-0.3,-9.9
9.405,0.1,-0.3,-9.9
9.61,0.1,-0.4,-9.8
9.898,-1.8,0.1,-9.6
10.103,-2.9,0.4,-10.8
10.297,-5.2,1.9,-7.1
10.501,-6.7,5.4,-6.4
10.699,-3.6,14.7,1.8
10.897,-10.3,2.2,6.0
11.1,-8.1,4.9,7.2
11.302,2.2,3.1,9.3
11.499,2.0,1.4,12.8
11.711,1.9,-0.9,9.6
11.905,3.0,-0.1,9.4
12.124,2.9,-0.1,9.9
12.298,2.5,-0.3,9.7
12.504,2.4,-0.5,9.6
12.707,2.6,0.2,9.4
12.907,2.7,-0.2,9.6
