accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.101,1.3,1.9,9.6
0.344,1.5,2.0,9.4
0.526,1.4,2.0,9.6
0.745,1.4,1.7,9.5
0.932,0.0,1.9,6.5
1.139,-7.9,-3.8,4.4
1.343,-16.6,-4.6,2.4
1.622,-8.6,-4.8,1.1
1.73,-11.5,-3.1,-0.4
1.931,-9.7,-2.5,1.7
2.131,-7.0,-1.3,2.2
2.333,-7.4,-2.5,0.2
2.621,-16.2,-6.0,1.0
2.845,-10.6,-2.1,0.4
2.936,-9.6,-2.9,-0.6
3.22,-4.4,-1.9,2.6
3.42,-10.7,-0.1,0.4
3.62,-10.1,-3.6,0.3
3.819,-8.8,-3.2,1.9
4.022,-16.4,-1.7,-1.5
4.244,-6.8,-2.9,-0.8
4.421,-6.5,-0.5,1.3
4.623,-19.9,-2.4,-0.3
4.846,-6.5,-4.2,0.2
5.018,-13.7,-5.3,0.3
5.226,-12.1,0.3,1.8
5.422,-6.9,0.9,1.0
5.623,-13.7,-4.1,0.4
5.823,-9.0,-3.0,2.4
6.023,-5.6,-0.2,0.9
6.229,-17.1,-14.0,27.2
6.427,-33.3,-39.2,13.9
6.647,-8.1,3.0,3.3
6.823,-1.1,-2.1,3.8
7.023,-5.2,-8.7,6.3
7.226,0.7,-7.9,6.0
7.43,-0.4,-7.6,5.1
7.628,-0.7,-7.7,6.2
7.825,-0.4,-8.0,5.6
8.034,-0.7,-7.2,6.6
8.224,-0.5,-7.6,6.5
8.434,-0.3,-7.6,6.0
8.624,-0.4,-7.6,6.4
8.833,-0.3,-7.6,6.3
9.026,-0.4,-7.8,6.1
9.244,-0.4,-7.6,6.1
9.432,-0.5,-7.6,6.1
9.626,-0.4,-7.7,6.1
9.825,-0.4,-7.6,6.2
10.028,-0.4,-7.7,6.2
10.226,-0.4,-7.8,6.1
10.519,-0.3,-7.6,6.2
10.7,-0.3,-7.6,6.2
10.921,0.0,-10.2,7.1
11.122,2.6,-4.0,6.9
11.318,6.6,3.3,4.2
11.518,6.7,7.3,2.2
11.719,3.5,6.6,1.1
11.918,7.1,6.7,0.1
12.117,7.6,5.9,-0.3
12.32,8.6,5.4,0.5
12.521,7.3,6.1,2.4
12.727,7.6,6.5,1.9
12.919,5.5,7.1,0.0
13.119,7.4,7.2,0.8
13.32,7.6,6.4,-0.4
13.518,7.7,7.4,0.2
13.72,6.9,6.0,0.3
13.94,6.6,7.3,0.5
