accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.106,-0.1,0.0,10.0
0.321,-0.2,-0.0,9.4
0.511,-1.1,-0.6,6.3
0.714,-4.4,-1.3,8.2
0.912,-7.1,-2.7,6.8
1.114,-9.7,-4.6,4.6
1.399,-8.4,-4.8,3.8
1.599,-8.7,-3.4,3.8
1.799,-8.8,-3.8,3.2
1.998,-8.2,-3.5,3.9
2.2,-7.1,-3.5,4.1
2.402,-6.9,-3.9,4.6
2.598,-7.5,-3.7,3.8
2.798,-10.0,-2.9,2.3
3.004,-10.3,-3.8,1.8
3.2,-8.1,-2.2,2.5
3.4,-9.0,-2.8,3.8
3.6,-8.1,-3.4,2.0
3.8,-9.2,-1.8,2.3
4.0,-7.5,-2.6,2.4
4.208,-8.1,-2.9,3.9
4.405,-8.7,-3.3,3.6
4.618,-7.8,-4.1,3.7
4.802,-11.8,-3.9,4.1
5.004,-11.2,-4.9,1.8
5.202,-6.5,-4.3,1.2
5.402,-10.7,-3.6,2.5
5.606,-10.8,-3.2,3.9
5.805,-8.2,-3.9,3.3
6.001,-10.1,-3.2,3.4
6.201,-8.7,-2.9,2.5
6.403,-13.2,-2.6,2.6
6.603,-5.8,-1.2,1.5
6.803,-10.9,-1.3,2.8
7.006,-11.8,-3.2,3.6
7.203,-7.6,-3.3,3.6
7.407,-10.7,-5.4,4.0
7.605,-12.5,-3.4,1.3
7.899,-9.1,-2.5,0.1
8.017,-5.7,0.2,1.6
8.204,-9.4,-1.6,-0.5
8.416,3.3,-1.8,8.4
8.609,-38.7,-19.0,39.2
8.813,-28.3,23.0,25.5
9.004,1.3,-8.5,1.1
9.221,-0.2,-6.4,-10.9
9.409,0.2,-7.0,-10.6
9.697,0.4,-7.7,-8.4
9.897,0.8,-7.2,-6.4
10.099,0.4,-7.3,-6.8
10.296,0.7,-7.4,-6.1
10.498,0.8,-7.6,-5.8
10.697,0.7,-7.7,-5.9
10.898,0.8,-7.7,-5.8
11.096,0.8,-7.7,-5.8
11.298,0.7,-7.7,-6.5
11.498,0.8,-7.7,-6.0
11.698,0.8,-7.7,-5.9
11.906,0.7,-7.7,-6.0
12.098,0.8,-7.7,-5.9
12.298,0.8,-7.8,-5.9
12.498,0.8,-7.8,-5.9
12.698,0.8,-7.7,-5.8
12.905,0.9,-7.9,-5.9
13.103,0.8,-7.9,-5.5
13.306,0.9,-8.1,-5.6
13.5,1.0,-8.3,-5.5
13.703,1.0,-9.1,-5.0
13.9,1.8,-11.7,-5.1
14.099,3.8,-2.6,4.3
14.3,5.2,7.0,4.1
14.503,4.2,8.8,2.4
14.706,4.2,8.0,2.2
14.907,4.5,7.5,1.1
15.104,6.1,7.2,2.3
15.305,5.7,7.0,2.6
15.503,7.1,7.8,1.7
