orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.101,-0.9,-0.2,-0.1,-0.4
0.391,-0.9,-0.2,-0.1,-0.4
0.589,-0.9,-0.0,-0.0,-0.5
0.788,-0.6,0.4,0.2,-0.6
0.988,-0.2,0.6,0.3,-0.7
1.194,0.1,0.6,0.2,-0.7
1.389,0.1,0.6,0.2,-0.7
1.588,0.1,0.6,0.2,-0.7
1.788,0.1,0.6,0.2,-0.7
1.996,0.1,0.6,0.2,-0.7
2.207,0.1,0.7,0.1,-0.7
2.396,0.1,0.6,0.2,-0.7
2.625,0.0,0.6,0.2,-0.7
2.793,0.0,0.6,0.2,-0.7
3.016,0.1,0.6,0.2,-0.7
3.198,0.1,0.6,0.2,-0.7
3.469,0.2,0.7,0.2,-0.7
3.615,0.1,0.7,0.2,-0.7
3.804,0.0,0.7,0.2,-0.7
3.995,0.1,0.7,0.2,-0.7
4.255,0.1,0.7,0.1,-0.7
4.4,0.1,0.7,0.1,-0.7
4.638,0.2,0.7,0.1,-0.7
4.824,0.2,0.7,0.1,-0.7
5.047,0.2,0.7,0.1,-0.7
5.202,0.1,0.7,0.1,-0.7
5.438,0.1,0.7,0.2,-0.7
5.618,0.2,0.7,0.1,-0.7
5.828,0.2,0.6,-0.0,-0.8
6.041,0.2,0.5,-0.1,-0.8
6.227,0.1,0.6,-0.1,-0.8
6.422,-0.2,0.2,0.2,-0.9
6.625,-0.4,-0.1,0.2,-0.9
6.851,-0.2,-0.0,0.5,-0.8
7.025,-0.1,0.0,0.7,-0.7
7.243,-0.1,0.1,0.6,-0.8
7.436,-0.2,0.1,0.3,-0.9
7.647,-0.2,0.1,0.3,-0.9
7.822,-0.2,0.1,0.4,-0.9
8.041,-0.2,0.1,0.3,-0.9
8.231,-0.2,0.1,0.3,-0.9
8.455,-0.2,0.1,0.4,-0.9
8.626,-0.2,0.1,0.4,-0.9
8.851,-0.2,0.0,0.4,-0.9
9.037,-0.2,0.0,0.4,-0.9
9.243,-0.2,0.0,0.4,-0.9
9.426,-0.2,0.0,0.4,-0.9
9.631,-0.2,0.0,0.4,-0.9
9.852,-0.2,0.0,0.4,-0.9
10.049,-0.2,0.0,0.4,-0.9
10.229,-0.2,0.0,0.4,-0.9
10.464,-0.2,0.0,0.4,-0.9
10.741,-0.3,-0.0,0.4,-0.9
10.916,-0.5,-0.2,0.3,-0.8
11.155,-0.6,-0.6,-0.1,-0.6
11.309,-0.5,-0.7,-0.3,-0.4
11.515,-0.5,-0.7,-0.3,-0.4
11.72,-0.5,-0.7,-0.3,-0.4
