gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.108,0.1,0.0,0.1
0.206,-0.1,-0.1,-0.1
0.31,-0.5,-0.2,0.2
0.43,-4.5,-1.0,2.6
0.503,-6.5,-0.7,4.0
0.575,6.6,2.0,3.2
0.707,-3.0,1.5,0.5
0.804,-0.8,1.5,1.5
0.905,3.2,1.7,2.2
1.005,-3.3,2.2,1.9
1.116,-2.0,1.1,3.0
1.207,2.9,0.8,0.7
1.301,-0.4,-0.4,-0.7
1.405,-1.2,-0.6,-1.3
1.518,0.3,-0.3,-0.8
1.601,0.3,-0.7,-1.5
1.703,-0.9,-0.8,0.2
1.798,-0.7,0.2,1.0
1.914,0.4,0.3,1.2
2.009,1.2,0.8,1.4
2.106,1.5,0.9,0.7
2.205,1.5,-0.0,0.5
2.368,-0.2,-0.8,-1.7
2.417,1.4,-1.0,-1.6
2.497,0.8,-1.0,-1.0
2.63,-0.2,-0.8,-0.5
2.705,-0.7,-0.1,0.1
2.809,-1.6,0.3,1.7
2.905,-0.9,0.5,0.8
3.019,-1.2,0.0,0.8
3.104,-0.4,-0.6,-0.3
3.206,1.0,-0.6,-1.2
3.301,1.9,-0.7,-2.5
3.41,2.8,-0.4,-3.2
3.513,1.8,0.1,-3.7
3.607,3.3,1.5,-3.5
3.732,12.3,9.0,-4.0
3.824,-1.3,-6.4,-2.4
3.906,-10.6,-1.8,2.0
4.009,-1.4,-1.7,-6.3
4.106,3.7,-2.6,-4.1
4.231,-3.4,-1.1,-0.8
4.308,0.1,0.6,-0.3
4.409,-4.2,1.6,-1.8
4.507,3.2,-4.2,-0.7
4.633,1.8,0.0,-0.6
4.706,-2.3,-1.1,-2.3
4.803,0.5,0.3,0.1
4.921,-0.1,0.5,0.1
5.008,0.8,0.1,0.1
5.104,-0.6,-0.3,-0.2
5.208,-0.8,0.3,0.0
5.315,-0.5,0.3,0.0
5.412,-0.2,-0.1,0.0
5.507,-0.0,-0.1,-0.0
5.609,1.3,-0.1,0.1
5.723,0.7,-0.1,0.2
5.806,0.3,-0.1,0.0
5.909,0.2,0.0,0.0
6.003,-0.0,0.0,0.0
6.133,0.1,-0.0,-0.0
6.213,0.1,-0.0,0.0
6.309,-0.0,0.0,-0.0
6.407,0.0,0.0,0.0
6.532,0.1,-0.1,0.0
6.608,-0.1,-0.0,-0.0
6.708,0.0,0.0,0.0
6.809,0.2,-0.1,0.1
6.942,-0.0,0.0,-0.0
7.014,-0.1,0.0,0.0
7.104,0.1,-0.0,0.0
7.211,3.2,1.5,-0.6
7.333,1.0,3.1,-1.6
7.444,2.3,2.3,-1.9
7.514,1.3,0.9,-1.8
7.627,-0.5,-0.0,-0.9
7.708,0.3,0.4,-1.1
7.812,1.1,-0.6,-0.8
7.909,1.2,-0.4,0.4
8.027,-0.2,-0.1,-0.1
8.105,-0.5,-0.6,-0.1
8.211,-0.7,0.2,-0.9
8.308,-0.4,0.0,-0.5
8.499,-0.2,-0.0,-0.5
8.598,-0.1,-0.1,-0.2
8.698,0.1,-0.2,0.7
8.809,0.1,-0.2,0.4
8.898,-0.1,-0.1,0.5
9.002,0.3,-0.0,0.5
9.104,-0.1,0.1,0.0
9.213,-0.2,0.1,0.1
9.306,-0.0,0.2,-0.2
9.413,-0.1,0.5,-0.6
9.498,-0.3,-0.0,-0.2
9.61,-0.0,-0.1,-0.6
9.699,0.1,0.4,-0.2
9.798,0.0,-0.0,-1.1
9.91,-0.2,-0.4,0.2
10.039,-0.1,-0.6,-0.4
10.113,0.1,-0.4,-0.1
10.204,0.3,0.2,0.3
10.315,-0.0,0.1,-0.0
10.433,-0.1,0.2,-0.3
10.512,-0.1,-0.1,-0.1
10.599,0.0,-0.0,-0.0
10.721,-0.2,-0.0,0.3
10.803,0.0,-0.4,0.7
10.903,1.0,0.3,0.7
11.005,0.4,0.3,0.2
11.115,-0.1,0.1,0.1
