orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.003,-0.5,0.1,0.0,0.9
0.008,-0.5,0.1,0.0,0.9
0.1,-0.5,0.1,0.0,0.9
0.105,-0.5,0.1,0.0,0.9
0.11,-0.5,0.1,0.0,0.9
0.235,-0.5,0.1,0.0,0.9
0.244,-0.5,0.1,0.0,0.9
0.333,-0.5,0.1,0.0,0.9
0.356,-0.5,0.1,0.0,0.9
0.361,-0.5,0.1,0.0,0.9
0.391,-0.5,0.1,0.0,0.9
0.4,-0.5,0.1,0.0,0.9
0.498,-0.5,0.1,0.0,0.9
0.503,-0.5,0.1,0.0,0.9
0.512,-0.5,0.1,0.0,0.9
0.605,-0.5,0.1,0.0,0.9
0.617,-0.5,0.1,0.0,0.9
0.739,-0.5,0.1,0.0,0.9
0.755,-0.5,0.1,0.0,0.9
0.76,-0.5,0.1,0.0,0.9
0.807,-0.5,0.1,0.0,0.9
0.812,-0.5,0.1,-0.0,0.9
0.823,-0.5,0.1,-0.0,0.9
0.921,-0.5,0.1,-0.0,0.9
0.933,-0.5,0.1,-0.0,0.9
1.01,-0.5,0.1,-0.0,0.9
1.015,-0.5,0.1,-0.0,0.9
1.025,-0.5,0.0,-0.0,0.9
1.138,-0.5,0.0,-0.0,0.9
1.151,-0.5,0.0,-0.0,0.9
1.211,-0.5,-0.0,-0.0,0.9
1.221,-0.5,-0.0,-0.0,0.9
1.233,-0.5,-0.0,-0.0,0.9
1.289,-0.5,-0.0,-0.0,0.8
1.422,-0.5,-0.1,-0.0,0.8
1.427,-0.6,-0.1,-0.0,0.8
1.436,-0.6,-0.1,0.0,0.8
1.528,-0.6,-0.1,-0.0,0.8
1.533,-0.6,-0.1,-0.0,0.8
1.538,-0.6,-0.1,-0.0,0.8
1.628,-0.6,-0.2,0.0,0.8
1.637,-0.6,-0.2,0.1,0.8
1.704,-0.6,-0.1,0.0,0.8
1.713,-0.6,-0.1,0.0,0.8
1.722,-0.6,-0.1,0.0,0.8
1.824,-0.6,-0.1,0.0,0.8
1.829,-0.6,-0.1,0.0,0.8
1.929,-0.5,-0.1,0.0,0.8
1.94,-0.5,-0.1,0.0,0.8
1.954,-0.5,-0.0,-0.0,0.8
2.02,-0.5,-0.0,-0.0,0.8
2.025,-0.5,-0.0,-0.0,0.8
2.111,-0.5,-0.0,-0.0,0.9
2.118,-0.5,-0.0,-0.0,0.9
2.127,-0.5,0.0,-0.0,0.9
2.211,-0.5,0.0,-0.0,0.9
2.229,-0.5,0.0,-0.0,0.9
2.311,-0.5,0.0,-0.0,0.9
2.32,-0.5,0.0,-0.0,0.9
2.425,-0.4,-0.0,0.0,0.9
2.43,-0.4,0.0,0.0,0.9
2.44,-0.4,0.0,0.0,0.9
2.508,-0.4,0.0,0.0,0.9
2.513,-0.4,0.0,0.0,0.9
2.525,-0.4,0.0,-0.0,0.9
2.649,-0.4,0.0,-0.0,0.9
2.654,-0.4,0.0,-0.0,0.9
2.707,-0.4,0.0,-0.0,0.9
2.713,-0.4,0.1,-0.0,0.9
2.726,-0.4,0.1,-0.0,0.9
2.814,-0.4,0.1,-0.1,0.9
2.939,-0.4,0.1,-0.1,0.9
2.951,-0.4,0.1,-0.1,0.9
2.956,-0.4,0.1,-0.1,0.9
