accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.002,-1.4,0.1,9.4
0.005,-0.8,0.1,9.8
0.104,-0.5,-0.6,9.7
0.107,-0.4,-0.6,9.9
0.11,-0.8,-0.2,9.7
0.203,-0.6,-0.6,9.7
0.206,-0.5,-0.4,9.8
0.301,-0.7,-0.4,9.8
0.308,-0.3,-0.1,9.9
0.323,-1.0,0.0,10.7
0.415,-0.4,-1.0,9.7
0.419,-0.7,-1.9,9.5
0.501,-0.7,-2.6,9.2
0.504,-0.8,-2.7,9.1
0.508,-0.7,-1.6,9.4
0.578,-0.6,-1.8,9.6
0.581,-0.3,-2.4,9.3
0.702,-0.6,-1.7,9.8
0.706,-0.6,-2.5,9.5
0.779,-0.6,-2.2,9.6
0.793,-0.7,-2.2,9.6
0.796,-0.5,-2.5,9.6
0.901,-0.5,-1.9,9.7
0.905,-0.4,-2.6,9.5
1.004,-0.5,-2.2,9.5
1.013,-0.6,-2.2,9.5
1.016,-0.5,-2.6,9.5
1.103,-0.5,-1.9,9.6
1.116,-0.5,-2.3,9.7
1.201,-0.5,-2.1,9.6
1.204,-0.6,-2.3,9.7
1.211,-0.5,-2.2,9.6
1.303,-0.5,-2.2,9.6
1.306,-0.5,-2.2,9.6
1.405,-0.5,-2.2,9.6
1.412,-0.5,-2.4,9.5
1.416,-0.5,-2.1,9.6
1.502,-0.5,-2.4,9.6
1.524,-0.5,-2.1,9.6
1.601,-0.5,-2.3,9.5
1.604,-0.5,-2.2,9.6
1.608,-0.5,-2.4,9.6
1.72,-0.5,-2.3,9.6
1.724,-0.5,-2.2,9.6
1.776,-0.5,-2.3,9.5
1.784,-0.5,-2.3,9.5
1.787,-0.6,-2.6,9.5
1.91,-0.6,-2.3,9.5
2.002,-0.5,-2.5,9.6
2.007,-0.4,-2.1,9.6
2.011,-0.5,-2.4,9.6
2.014,-0.4,-2.3,9.6
2.107,-0.5,-2.2,9.5
2.11,-0.5,-2.4,9.6
2.201,-0.5,-2.3,9.5
2.205,-0.4,-2.4,9.5
2.208,-0.4,-2.4,9.6
2.303,-0.5,-2.4,9.5
2.306,-0.4,-2.3,9.6
2.406,-0.5,-2.5,9.5
2.412,-0.4,-2.3,9.5
2.501,-0.4,-2.5,9.6
2.504,-0.4,-2.3,9.6
2.507,-0.4,-2.4,9.5
2.602,-0.4,-2.3,9.6
2.61,-0.2,-2.0,9.5
2.73,1.0,0.1,14.9
2.737,-2.7,-2.2,30.7
2.74,-2.8,-7.4,21.6
2.8,-5.0,-24.2,8.2
2.807,-6.9,-11.2,-4.4
2.908,-7.9,26.9,-9.2
2.912,-9.3,22.7,-10.7
2.916,-11.7,16.1,-5.6
3.003,-21.4,-6.2,-4.1
3.006,26.5,-12.7,-20.4
3.1,22.9,-39.2,25.3
3.104,20.5,-28.1,-3.3
3.107,3.7,-12.8,3.3
3.201,-1.5,-8.8,3.3
3.209,-0.5,-9.6,1.8
3.3,0.0,-10.0,2.0
3.303,0.2,-9.0,3.4
3.307,-0.1,-9.4,3.5
3.406,-0.5,-8.2,4.0
3.419,0.3,-10.0,2.8
3.501,-0.3,-9.3,2.9
3.509,0.0,-8.8,3.8
3.512,-0.2,-9.1,3.7
3.602,-0.0,-9.1,3.7
3.605,-0.2,-9.0,3.7
3.705,0.2,-8.9,3.9
3.708,-0.0,-9.2,3.5
3.711,0.1,-9.2,3.6
3.802,-0.2,-9.0,3.8
3.821,-0.2,-9.0,3.8
3.9,-0.1,-9.1,3.8
3.903,-0.0,-9.1,3.7
3.907,-0.1,-9.0,3.6
4.001,-0.2,-9.1,3.7
4.005,-0.0,-9.1,3.8
4.102,-0.1,-9.1,3.7
4.105,-0.1,-8.8,4.1
4.2,-0.2,-9.0,4.1
4.215,-0.0,-9.2,3.7
4.218,-0.1,-8.9,4.0
4.302,-0.1,-8.7,4.2
4.305,-0.1,-8.9,4.0
4.413,-0.1,-8.9,4.1
4.417,-0.1,-8.8,4.3
