accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.001,1.3,-9.7,-0.7
0.005,2.5,-9.6,-1.0
0.123,1.7,-9.9,-1.2
0.126,0.7,-9.1,-0.7
0.227,2.3,-9.7,-1.1
0.231,1.9,-9.8,-1.2
0.238,1.4,-9.2,-1.1
0.326,2.1,-9.9,-1.0
0.33,1.5,-9.5,-1.0
0.424,1.8,-9.7,-1.0
0.428,1.8,-9.4,-0.2
0.431,0.7,-9.6,-1.0
0.501,2.1,-9.8,-0.8
0.505,1.5,-9.4,-0.9
0.608,1.6,-9.5,-0.9
0.611,1.6,-9.3,-0.8
0.724,1.6,-9.4,-0.9
0.733,1.6,-9.3,-0.8
0.736,1.8,-9.4,-0.9
0.832,2.1,-9.8,-1.1
0.836,2.4,-10.4,-1.2
0.839,2.0,-10.1,-1.0
0.926,1.3,-10.5,-1.7
0.934,1.3,-9.9,-1.5
1.029,1.6,-9.6,-1.2
1.033,2.4,-10.1,-1.7
1.036,3.3,-10.5,-1.9
1.13,2.6,-10.5,-0.8
1.142,2.9,-10.4,-1.7
1.225,3.6,-9.9,-1.3
1.228,3.2,-11.0,-2.4
1.231,1.4,-11.1,-2.9
1.332,0.1,-10.6,-1.6
1.335,1.3,-10.3,-1.8
1.427,1.2,-8.4,-0.7
1.43,2.4,-7.6,0.1
1.434,2.9,-7.0,-0.0
1.526,3.6,-6.9,0.4
1.574,3.6,-6.7,-0.3
1.67,3.8,-7.6,-0.9
1.673,3.6,-6.9,-0.8
1.677,3.2,-6.6,-1.3
1.733,3.2,-4.7,-1.7
1.825,2.3,-2.3,-0.5
1.828,0.2,4.1,0.3
1.836,-1.8,0.6,0.1
1.927,-29.9,-37.8,15.6
1.939,3.4,-32.7,4.4
1.942,-5.8,4.5,6.4
2.026,1.0,-8.4,-5.1
2.029,-0.2,-11.3,-0.0
2.125,0.3,-8.4,1.6
2.128,0.9,-10.8,0.2
2.131,1.0,-10.1,0.7
2.226,0.9,-9.6,0.5
2.229,0.5,-10.1,0.2
2.324,0.6,-9.6,0.2
2.338,0.7,-9.6,0.2
2.347,0.8,-9.2,0.4
2.425,1.0,-9.4,0.8
2.432,1.2,-9.6,0.4
2.561,1.2,-9.8,0.7
2.565,1.2,-9.2,1.4
2.568,1.3,-9.7,1.0
2.646,1.2,-9.8,0.6
2.653,1.2,-9.7,0.9
2.723,1.4,-9.8,0.8
2.726,1.3,-9.8,0.8
2.829,1.3,-9.6,0.8
2.832,1.2,-9.6,1.0
2.835,1.4,-9.9,0.6
2.925,1.2,-9.5,1.0
2.929,1.2,-9.6,0.9
2.932,1.2,-9.6,0.9
3.025,1.2,-9.6,0.9
3.029,1.3,-9.6,1.0
3.133,1.3,-9.6,1.1
3.136,1.3,-9.6,0.8
3.139,1.3,-9.6,0.9
3.225,1.4,-9.8,0.8
3.233,1.4,-9.9,0.8
3.324,1.3,-9.6,1.0
3.335,0.9,-9.4,1.2
3.338,1.5,-10.0,-0.1
3.425,-0.5,-9.3,1.3
3.44,0.1,-9.5,1.4
3.553,1.1,-9.6,1.5
3.557,0.6,-9.6,1.3
3.642,2.4,-10.4,0.9
3.645,1.3,-9.8,1.3
3.649,1.4,-9.6,1.5
3.73,0.9,-9.6,0.7
3.733,1.0,-9.6,1.3
3.824,1.4,-10.0,0.8
3.827,1.5,-9.8,1.1
3.838,1.1,-9.5,1.6
3.925,0.9,-9.5,1.3
3.929,1.3,-9.6,1.3
4.024,1.3,-9.7,1.2
4.03,1.1,-9.6,1.2
4.033,1.2,-9.6,1.2
4.128,1.1,-9.6,1.4
4.131,1.1,-9.6,1.3
4.201,1.1,-9.6,1.3
4.216,1.5,-9.7,1.4
4.219,1.2,-9.6,1.4
4.311,1.3,-9.7,1.2
4.314,1.3,-9.7,1.4
