gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.001,-0.3,0.1,-0.1
0.008,-0.1,0.1,-0.2
0.113,0.1,0.1,-0.1
0.116,-0.1,0.0,-0.0
0.119,-0.0,0.0,0.0
0.206,0.0,0.0,0.1
0.209,0.0,0.0,0.1
0.213,-0.0,0.0,0.0
0.319,-0.1,0.0,-0.0
0.339,-0.0,0.1,0.0
0.406,-0.3,0.1,0.2
0.409,-0.7,0.3,-0.1
0.412,-0.5,0.5,0.5
0.512,-0.4,0.6,0.6
0.515,-0.8,0.7,0.6
0.603,-1.2,0.8,0.5
0.611,-2.9,1.0,0.4
0.714,-3.3,1.4,1.1
0.74,-4.3,1.9,1.6
0.752,-5.2,2.3,2.3
0.825,-5.2,2.5,3.2
0.829,-5.7,2.3,4.0
0.89,-6.0,1.5,4.7
0.893,-5.3,0.4,4.6
1.008,-2.1,-0.2,3.7
1.012,0.1,0.1,2.1
1.015,0.2,0.3,0.4
1.121,-0.5,0.3,-0.8
1.138,-1.0,0.1,-1.3
1.141,-1.2,-0.2,-1.3
1.209,-2.0,-0.4,-1.1
1.213,-1.8,-0.3,-0.7
1.301,-1.8,-0.2,-0.3
1.31,-1.9,0.0,0.0
1.313,-1.0,0.2,0.3
1.403,-0.2,0.3,0.5
1.411,0.7,0.4,0.6
1.511,0.7,0.4,0.5
1.524,0.6,0.3,0.5
1.535,0.3,0.2,0.5
1.612,0.2,0.2,0.5
1.615,-0.0,0.1,0.5
1.702,-0.2,0.1,0.5
1.705,-1.0,-0.3,-0.1
1.708,-1.5,-0.1,-0.4
1.812,-0.4,-0.1,-0.6
1.82,0.9,0.0,-0.7
1.907,1.7,0.1,-0.8
1.91,1.3,-0.1,-0.8
1.918,0.6,-0.5,-0.8
2.003,-0.8,-0.9,-0.9
2.007,-2.0,-0.9,-1.2
2.099,-1.9,-0.4,-1.6
2.102,-0.5,-0.0,-2.0
2.22,0.7,0.3,-2.5
2.228,2.1,0.4,-2.7
2.231,2.8,0.3,-2.8
2.306,3.0,-0.0,-2.5
2.313,2.4,-0.1,-1.8
2.405,1.9,0.0,-1.0
2.415,1.4,0.2,-0.2
2.418,0.7,0.5,0.7
2.504,-0.1,1.0,1.8
2.507,-1.0,1.4,2.6
2.609,-1.1,1.5,3.0
2.613,-0.3,1.1,2.9
2.639,-0.3,0.6,2.4
2.704,-0.7,0.6,1.7
2.711,-6.6,-0.2,-1.0
2.802,0.1,-0.3,-0.4
2.809,-1.7,0.0,-0.3
2.813,-0.7,0.1,0.1
2.908,-0.5,0.3,0.5
2.912,-0.0,0.4,0.9
3.015,0.7,0.5,1.2
3.018,0.6,0.5,1.4
3.034,0.2,0.6,1.4
3.107,-0.5,0.6,1.5
3.11,-0.8,0.2,1.3
3.211,-0.5,-0.1,0.5
3.214,0.6,-0.0,-0.8
3.217,0.7,-0.3,-1.7
3.303,0.1,-0.6,-2.0
3.307,-0.5,-0.8,-1.8
3.419,-1.0,-0.9,-1.7
3.43,-0.9,-0.8,-1.6
3.433,-0.3,-0.6,-1.3
3.507,0.4,-0.4,-0.8
3.513,1.1,-0.1,-0.6
3.605,1.9,0.2,-0.4
3.612,3.4,-0.1,-0.4
3.615,3.7,-0.7,-0.2
3.703,2.4,-0.7,-0.3
3.707,3.3,-1.4,-1.1
3.807,2.7,-1.5,-1.9
3.819,4.3,-1.2,-1.8
3.908,3.1,-0.5,-0.5
3.914,-1.1,-0.7,-0.7
3.92,1.6,-0.8,0.3
4.008,-2.1,-0.7,-1.1
4.011,3.2,2.6,-0.9
4.106,-1.5,-11.0,-5.9
4.11,-8.9,-2.0,-3.8
4.113,8.6,1.3,0.7
4.231,-4.4,-0.0,1.3
4.239,1.7,-0.4,2.2
4.302,1.6,1.3,2.6
4.305,0.3,1.7,1.1
4.308,1.2,-0.1,-0.1
4.408,1.4,-1.4,-0.4
4.414,1.7,-1.4,-1.2
4.51,-2.0,-0.8,-1.8
4.518,2.2,2.5,-0.1
4.521,-2.3,1.6,-0.2
4.606,1.7,-0.8,-0.4
4.61,0.4,-0.9,0.3
4.73,-0.2,-1.1,0.1
4.733,0.4,-0.1,-0.1
4.736,0.3,0.4,0.1
4.828,0.1,0.3,-0.0
4.832,0.4,-0.1,-0.1
4.838,-0.2,-0.4,-0.2
4.929,-0.2,-0.4,-0.2
4.942,-0.6,-0.2,-0.1
5.002,-0.0,0.0,0.1
5.009,0.1,0.2,0.2
5.106,-0.8,0.3,0.1
5.11,-0.5,0.2,0.1
5.113,-0.1,0.1,0.0
5.214,-0.1,-0.0,0.0
5.217,-0.4,-0.1,-0.1
5.314,-0.5,-0.1,-0.1
5.317,-0.2,-0.1,-0.0
5.337,-0.1,-0.0,-0.0
5.403,-0.1,0.1,0.0
5.406,-0.1,0.1,0.0
5.505,-0.1,0.0,0.0
5.508,0.1,-0.0,-0.0
5.606,0.1,-0.0,0.0
5.609,-0.0,-0.0,0.0
5.612,-0.0,-0.0,-0.0
5.722,-0.0,-0.0,-0.0
5.734,-0.0,0.1,0.0
5.818,-0.1,0.0,0.0
5.821,0.0,-0.0,-0.0
5.825,0.0,-0.0,-0.0
5.906,0.1,-0.0,0.0
5.911,0.0,-0.0,-0.0
6.001,-0.0,0.0,0.0
6.008,-0.0,0.0,0.0
6.012,-0.1,0.0,0.0
6.11,-0.0,0.0,0.0
6.129,0.0,-0.0,0.0
6.212,0.0,-0.0,-0.0
6.216,0.0,-0.0,-0.0
6.219,-0.0,-0.0,-0.0
6.302,0.0,-0.0,-0.0
6.304,-0.0,0.0,-0.0
6.405,-0.0,0.0,0.0
6.411,-0.0,-0.0,-0.0
6.418,-0.0,-0.0,-0.0
6.526,0.0,-0.0,-0.0
6.529,-0.0,-0.0,0.0
6.604,0.0,-0.0,0.0
6.607,-0.0,0.0,0.0
6.614,0.0,-0.0,-0.0
6.703,0.0,0.0,-0.0
6.706,-0.0,-0.0,-0.0
6.824,-0.0,-0.0,-0.0
6.827,0.1,-0.0,-0.0
6.83,0.6,0.1,0.1
6.906,0.5,0.1,0.0
6.909,0.5,0.1,-0.0
7.001,0.6,0.2,0.0
7.004,0.8,0.5,0.2
7.007,0.5,0.3,0.1
7.1,1.4,0.4,0.3
7.103,1.2,0.9,0.6
7.218,1.2,0.4,0.3
7.221,0.5,1.1,0.5
7.301,0.2,0.8,0.3
7.304,0.1,1.1,0.5
7.307,0.7,0.9,0.4
7.412,0.6,1.2,0.6
7.415,1.6,1.1,1.2
7.501,1.8,1.2,1.4
7.507,2.1,0.7,1.1
7.516,2.4,0.6,0.7
7.62,2.3,-0.6,-0.1
7.623,3.5,-1.6,-0.5
7.704,1.2,-2.9,-0.7
7.707,-0.3,-2.8,-1.4
7.714,2.2,-2.2,-1.4
7.802,2.2,-2.0,-1.4
7.812,1.9,-1.6,-1.1
7.9,-0.1,-1.4,-0.4
7.904,-0.6,-0.7,-0.7
7.907,-0.5,-0.2,-0.8
8.015,0.4,0.1,-0.6
8.026,-0.0,-0.1,-0.2
8.101,0.7,0.2,0.6
8.104,0.3,0.3,0.6
8.114,0.1,0.1,0.1
8.208,0.5,0.1,0.5
8.211,0.3,0.1,0.2
8.301,0.4,0.1,-0.2
8.308,-0.2,-0.0,-0.4
8.311,-0.3,-0.1,-0.3
8.418,-0.3,0.0,-0.1
8.43,-0.2,-0.2,0.1
8.504,-0.3,-0.3,-0.3
8.511,-0.4,-0.4,-0.3
8.514,-0.5,-0.5,0.2
8.607,-0.5,-0.4,-0.4
8.61,0.5,0.1,0.2
8.708,0.4,0.2,0.2
8.713,-0.4,-0.2,-0.5
8.72,0.4,0.2,0.5
8.822,-0.1,-0.0,-0.4
8.833,-0.0,0.0,0.3
8.91,-0.1,-0.1,-0.1
8.913,0.1,0.0,0.4
9.005,-0.1,-0.1,0.0
9.01,0.2,0.0,0.1
9.014,0.1,-0.1,-0.0
9.103,-0.1,-0.1,0.3
9.106,-0.7,-0.1,0.0
9.219,-0.6,0.0,0.1
9.23,-0.2,0.1,0.1
9.233,-0.1,-0.1,0.1
9.302,-0.1,-0.1,0.1
9.308,0.1,0.1,-0.0
9.404,0.2,0.2,0.1
9.407,-0.0,0.1,-0.0
9.413,-0.1,0.3,0.2
9.511,-0.0,0.1,-0.1
9.514,-0.2,0.1,0.1
9.616,-0.4,-0.2,0.3
9.62,-0.3,-0.1,0.1
9.709,-0.2,-0.1,0.0
9.713,-0.2,-0.3,0.0
9.716,-0.2,-0.3,-0.0
9.808,-0.4,-0.4,-0.1
9.811,-0.4,-0.5,-0.0
9.815,-0.4,-0.8,0.0
9.915,-0.2,-0.5,0.1
