accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.002,-0.6,0.5,10.3
0.005,0.8,-0.4,9.4
0.105,-0.0,0.7,9.6
0.108,-0.7,0.7,9.9
0.111,-0.2,0.4,9.3
0.201,-0.9,0.3,10.2
0.204,-0.7,0.1,9.5
0.207,-0.8,0.4,10.0
0.308,-0.5,0.4,9.4
0.321,-0.5,0.6,9.2
0.404,-0.6,0.5,9.1
0.408,-2.3,1.0,8.4
0.411,0.8,-1.0,8.1
0.505,-2.5,1.0,9.7
0.515,-1.6,-0.5,9.8
0.602,-0.7,-1.5,9.2
0.605,-0.1,-0.6,8.2
0.701,-2.4,0.4,6.5
0.704,-4.1,-0.2,3.7
0.719,-5.6,-2.2,1.0
0.82,-8.2,-2.9,0.7
0.824,-11.5,-3.7,-0.1
0.874,-16.1,-5.7,-1.3
0.893,-16.6,-7.9,-2.1
1.0,-13.8,-6.9,-2.0
1.004,-11.9,-3.6,-1.3
1.013,-10.9,-3.5,-1.0
1.104,-11.0,-2.9,-0.6
1.121,-10.2,-3.7,-0.5
1.124,-9.4,-3.4,-0.4
1.202,-8.1,-2.9,-0.2
1.205,-7.7,-2.7,-0.1
1.3,-8.7,-2.9,-0.0
1.303,-8.6,-3.0,0.2
1.306,-10.3,-2.9,0.6
1.402,-9.6,-3.4,-0.0
1.405,-10.3,-2.5,0.5
1.5,-9.4,-2.5,0.3
1.512,-9.2,-2.6,0.5
1.515,-8.8,-2.8,0.1
1.608,-9.0,-3.3,0.0
1.611,-9.7,-3.4,-0.2
1.7,-10.6,-3.5,0.2
1.704,-11.9,-2.7,-0.8
1.707,-11.7,-3.7,-1.1
1.802,-9.6,-4.2,-0.3
1.805,-7.1,-4.0,-1.0
1.902,-8.4,-3.1,-0.7
1.906,-7.9,-3.2,-0.8
1.912,-10.6,-2.6,-1.1
2.002,-9.5,-2.3,-0.7
2.005,-9.3,-3.8,-2.0
2.099,-10.1,-5.5,-2.3
2.103,-10.7,-5.5,-2.4
2.204,-11.0,-5.6,-2.4
2.208,-10.8,-6.3,-2.7
2.215,-9.6,-6.5,-1.8
2.304,-7.8,-5.3,-0.6
2.307,-5.8,-5.0,0.2
2.4,-5.7,-5.0,1.0
2.407,-5.3,-4.4,1.6
2.41,-5.6,-3.3,1.4
2.503,-6.1,-3.2,1.8
2.506,-7.1,-3.3,2.1
2.6,-8.5,-3.4,2.2
2.603,-11.9,-3.6,1.0
2.615,-10.6,-3.0,-0.8
2.702,-9.7,-2.0,-0.5
2.706,-8.6,-10.1,-0.1
2.8,-7.7,-8.7,-0.1
2.804,-8.8,-1.1,1.2
2.807,-8.5,-2.5,-0.8
2.902,-8.1,-3.8,-0.4
2.905,-9.4,-4.5,-1.1
3.0,-9.4,-4.1,-0.6
3.003,-10.1,-3.4,-0.4
3.02,-10.9,-3.4,0.1
3.102,-13.3,-3.9,-0.1
3.109,-14.6,-5.0,-0.9
3.206,-8.4,-4.3,-0.0
