accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.006,-0.7,3.5,8.8
0.009,-1.0,3.6,9.3
0.104,-0.9,3.9,9.2
0.107,-1.3,3.3,9.1
0.227,-1.1,4.5,9.0
0.235,-1.2,3.3,8.2
0.238,-1.0,3.2,8.2
0.347,-2.0,4.4,6.5
0.351,-2.5,3.5,5.2
0.364,-2.4,0.1,5.2
0.504,-3.2,-1.8,4.7
0.507,-4.2,-2.8,7.7
0.543,-4.6,-1.9,8.8
0.547,-7.1,-2.6,7.9
0.553,-7.9,-4.6,5.0
0.628,-7.9,-2.7,4.6
0.631,-9.0,-2.4,3.9
0.73,-12.1,-3.5,2.6
0.733,-13.2,-5.0,3.3
0.745,-14.2,-4.9,3.2
0.829,-11.9,-2.5,4.8
0.832,-10.9,-0.9,4.0
0.927,-10.2,-1.0,3.6
0.93,-8.7,-2.3,2.5
0.938,-8.7,-3.3,2.9
1.008,-9.0,-3.3,3.3
1.011,-10.3,-2.7,4.2
1.128,-9.9,-2.1,4.0
1.143,-10.4,-2.3,3.8
1.234,-10.4,-2.8,2.0
1.237,-10.1,-2.8,1.7
1.241,-9.5,-1.5,1.7
1.336,-8.9,-1.5,2.4
1.34,-8.6,-1.7,2.4
1.432,-8.5,-1.6,2.9
1.435,-7.8,-1.6,2.3
1.439,-8.2,-1.5,2.7
1.529,-8.3,-1.2,2.7
1.548,-8.5,-1.1,2.8
1.627,-8.8,-0.7,3.3
1.63,-8.9,-1.1,2.8
1.634,-9.4,-1.2,3.1
1.704,-10.0,-2.4,1.5
1.711,-10.3,-2.6,3.7
1.825,-9.4,-1.8,2.4
1.828,-9.3,-1.7,3.0
1.928,-9.9,-2.2,2.9
1.94,-10.1,-2.4,3.2
1.943,-10.0,-2.2,3.2
2.027,-9.7,-2.5,3.2
2.04,-9.2,-3.4,2.2
2.044,-9.2,-2.8,2.7
2.131,-9.2,-2.5,2.6
2.139,-9.5,-2.2,2.6
2.227,-9.8,-1.9,2.6
2.234,-10.2,-1.1,2.6
2.238,-10.4,0.4,2.1
2.331,-8.6,0.1,1.2
2.334,-8.7,-0.4,1.8
2.41,-8.4,0.9,2.4
2.414,-7.6,-1.6,4.5
2.423,-8.5,-2.5,2.2
2.502,-8.2,-3.4,2.2
2.627,-9.6,-4.6,3.0
2.634,-10.7,-6.5,2.9
2.638,-9.2,-7.0,4.7
2.739,-8.5,-7.9,5.2
2.742,-8.1,-7.4,4.2
2.745,-8.9,-7.0,2.9
2.832,-9.3,-5.9,3.4
2.835,-9.2,-5.0,3.3
2.902,-8.9,-4.3,3.4
2.905,-8.0,-3.7,2.5
2.909,-7.8,-3.2,2.3
3.031,-8.8,-2.5,2.1
3.035,-10.4,-0.8,1.4
3.105,-7.8,0.5,1.9
3.112,-8.8,0.4,1.9
3.115,-7.3,-0.1,1.1
3.226,-9.5,0.1,0.6
3.23,-10.2,-0.7,1.0
3.33,-8.8,-2.0,1.6
3.337,-9.9,-1.6,1.8
3.34,-10.4,-1.0,2.1
3.429,-11.7,-1.5,3.0
3.453,-13.8,-2.9,3.8
3.526,-12.3,-4.0,4.7
3.532,-10.6,-2.8,6.2
3.536,-12.5,-3.4,6.2
3.634,-16.3,-3.5,5.0
3.638,-11.6,-3.7,3.5
3.727,-13.5,-3.9,2.6
3.73,-13.8,-4.0,2.2
3.733,-15.4,-0.7,2.0
3.803,-13.8,-0.1,2.1
3.82,-12.7,-0.9,1.8
3.925,-10.7,-1.5,0.4
3.928,-8.9,-2.1,-0.1
4.028,-8.5,-1.6,0.2
4.031,-7.5,-1.3,0.8
4.039,-6.7,-0.9,1.1
4.127,-6.6,-0.4,1.0
4.13,-8.2,-0.4,0.9
4.138,-8.4,-1.2,2.6
4.236,-9.7,-1.2,4.1
4.239,-11.1,-0.3,3.3
4.33,-10.8,1.4,2.3
4.334,-9.9,1.3,1.5
4.337,-11.2,-1.0,1.0
4.442,-13.2,-4.2,1.1
4.446,-13.6,-4.4,1.5
4.508,-15.0,-4.1,2.1
4.512,-12.4,-3.3,3.9
4.626,-9.9,-3.8,5.4
4.639,-12.7,-5.2,4.1
4.728,-19.3,-5.7,3.8
4.731,-12.7,-2.4,4.4
4.734,-14.9,-1.3,2.0
4.827,-13.2,-1.1,1.9
4.83,-11.6,-2.4,2.1
4.833,-11.8,-0.7,3.1
4.928,-10.7,-1.0,1.6
4.931,-10.7,-1.9,1.3
5.026,-10.8,-2.2,0.1
5.036,-10.2,-4.8,-0.9
5.04,-11.3,-5.6,-0.8
5.129,-6.5,-9.6,-0.7
5.136,-11.5,-11.4,4.7
5.201,-16.6,-4.6,6.7
5.204,-22.8,20.6,3.0
5.213,-7.0,23.0,2.6
5.327,-10.9,14.9,2.0
5.33,-11.7,-7.5,1.6
5.431,36.5,-39.2,-4.5
5.439,27.0,-38.7,-0.2
5.443,11.9,-18.8,-0.6
5.533,-6.9,-11.0,10.1
5.536,-18.0,-0.1,-10.8
5.626,-1.4,28.8,-19.1
5.63,-0.2,23.8,-3.1
5.633,-19.1,6.3,5.4
5.727,-27.7,18.9,9.6
5.746,-26.5,-10.6,-32.3
5.826,-38.7,0.0,34.3
5.833,-38.7,-18.6,39.2
5.837,36.4,-18.6,-33.5
5.904,-7.0,-3.9,10.5
5.908,-17.2,-1.6,-1.4
6.024,-23.9,-3.2,17.2
6.027,-0.9,-0.6,10.6
6.133,-6.1,-10.1,3.3
6.136,-1.8,0.2,2.7
6.149,-10.3,2.5,1.4
6.23,-9.7,-1.4,4.1
