gyro_time_list,gyro_x_list,gyro_y_list,gyro_z_list
0.002,0.0,0.0,-0.0
0.009,0.4,0.2,-0.2
0.132,-1.4,-0.3,-0.0
0.135,-0.1,0.3,0.1
0.235,-0.3,0.1,0.2
0.238,-0.6,0.1,0.4
0.241,-1.1,0.0,0.7
0.342,-2.1,-0.2,1.5
0.353,-4.1,-0.4,2.4
0.367,-6.3,-0.6,3.0
0.433,-7.2,-0.4,3.4
0.436,-6.1,-0.2,3.8
0.526,-5.5,0.0,3.9
0.534,-5.8,0.1,3.9
0.538,-5.9,0.1,4.1
0.632,-5.1,0.0,4.5
0.638,-3.9,-0.2,4.9
0.743,-2.1,-0.4,5.0
0.747,-0.5,-0.5,4.6
0.758,1.2,-0.3,3.5
0.831,1.7,0.2,1.7
0.836,0.7,0.4,0.2
0.931,-0.1,0.5,-0.7
0.937,-0.2,0.5,-1.3
0.941,0.2,0.5,-1.6
1.033,0.5,0.3,-1.5
1.036,3.9,0.2,-0.9
1.138,1.8,-0.1,-1.0
1.15,-0.1,-0.2,-1.2
1.159,-0.2,-0.4,-1.3
1.234,0.2,-0.4,-1.5
1.238,0.5,-0.4,-1.4
1.326,0.4,-0.4,-1.2
1.329,0.1,-0.3,-0.8
1.338,-0.1,-0.2,-0.5
1.428,-0.2,-0.2,-0.1
1.431,-0.3,-0.1,0.2
1.533,-0.4,-0.1,0.5
1.544,-0.6,-0.2,0.8
1.627,-0.8,-0.1,1.0
1.631,-0.7,0.1,1.2
1.634,-0.3,0.2,1.2
1.731,-0.2,0.2,1.3
1.738,-0.4,0.1,1.3
1.826,-0.9,0.1,1.1
1.833,-1.4,0.1,0.8
1.836,-0.9,0.1,0.6
1.951,-1.4,0.0,0.5
1.954,-0.2,0.0,0.4
2.032,0.4,-0.0,0.3
2.035,0.3,-0.1,0.2
2.038,0.2,-0.1,-0.0
2.133,0.3,-0.0,-0.2
2.136,0.3,-0.1,-0.2
2.236,0.2,-0.1,-0.5
2.244,0.9,-0.0,-0.9
2.248,1.3,-0.2,-1.2
2.328,0.8,-0.1,-1.6
2.335,0.6,-0.2,-1.5
2.427,0.6,-0.3,-1.1
2.43,1.0,-0.3,-1.0
2.437,1.0,-0.3,-1.1
2.527,0.5,-0.3,-1.1
2.531,0.1,-0.2,-1.1
2.634,-0.1,-0.1,-0.9
2.637,-0.2,-0.0,-0.4
2.649,-0.6,-0.1,0.4
2.727,-1.1,-0.1,1.3
2.731,-1.5,-0.2,2.1
2.826,-0.8,-0.1,2.1
2.829,0.5,0.1,1.6
2.832,0.7,0.1,1.0
2.928,-1.0,-0.3,0.7
2.936,-2.3,-0.3,0.5
3.033,-1.9,-0.3,0.3
3.043,-1.0,-0.1,0.2
3.054,-0.3,0.0,0.3
