accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.006,0.3,0.5,10.0
0.009,1.0,0.3,10.1
0.106,1.4,-0.3,8.6
0.109,0.1,1.3,9.6
0.116,0.0,0.8,9.3
0.203,0.4,0.8,10.0
0.206,0.0,1.2,10.0
0.301,0.1,0.9,9.6
0.309,0.1,0.9,9.3
0.323,-0.4,0.9,8.7
0.402,-0.5,1.3,7.9
0.406,-0.9,1.3,7.4
0.501,-0.5,1.0,7.6
0.508,-1.3,-0.7,8.0
0.512,-2.1,-0.9,8.7
0.604,-2.9,-0.5,9.0
0.613,-3.5,-1.7,8.3
0.69,-3.4,-2.4,8.9
0.693,-4.2,-4.1,7.9
0.714,-4.9,-5.2,7.4
0.801,-5.5,-5.0,7.4
0.903,-5.7,-4.8,6.6
0.907,-6.5,-4.8,6.1
0.91,-7.5,-4.7,4.4
0.913,-8.4,-4.8,3.6
0.981,-9.3,-5.8,3.6
0.985,-9.4,-7.1,4.2
1.099,-9.4,-6.4,4.2
1.111,-9.3,-5.6,4.7
1.207,-9.3,-5.2,4.5
1.211,-9.1,-5.7,4.1
1.215,-9.1,-5.8,3.0
1.303,-8.2,-4.8,3.4
1.306,-8.0,-2.4,4.8
1.403,-8.4,-2.4,4.5
1.406,-8.4,-5.8,3.2
1.41,-9.0,-4.9,2.7
1.503,-9.0,-4.0,3.1
1.52,-8.7,-4.1,3.4
1.601,-8.9,-4.4,3.2
1.605,-8.7,-4.7,3.3
1.608,-8.5,-4.8,3.4
1.709,-8.1,-4.8,3.4
1.712,-7.9,-4.3,3.8
1.801,-7.7,-4.0,4.1
1.805,-7.9,-4.1,3.9
1.808,-8.3,-4.9,4.4
1.913,-7.3,-4.4,4.1
1.916,-7.4,-4.2,4.0
2.001,-7.7,-4.8,4.6
2.005,-7.7,-4.7,4.3
2.008,-6.7,-4.3,4.5
2.103,-6.3,-4.4,4.7
2.106,-6.6,-4.5,4.4
2.202,-6.6,-4.3,4.9
2.209,-6.9,-4.0,4.8
2.213,-7.2,-4.1,4.7
2.303,-6.9,-4.0,4.7
2.306,-7.0,-3.5,4.3
2.404,-7.3,-3.5,4.1
2.408,-8.3,-3.7,3.9
2.411,-11.0,-4.9,3.6
2.503,-10.0,-4.5,3.2
2.506,-9.6,-3.6,2.9
2.601,-9.0,-2.5,2.7
2.604,-8.2,-0.8,2.4
2.615,-10.3,-1.0,2.3
2.705,-11.5,-2.1,1.9
2.708,-10.3,-3.4,2.4
2.801,-9.1,-3.2,2.4
2.804,-8.7,-3.0,2.6
2.807,-8.7,-2.7,2.9
2.903,-8.2,-3.2,3.0
2.907,-8.2,-3.6,3.3
3.004,-8.2,-2.6,3.7
3.007,-8.6,-3.1,3.8
3.101,-9.2,-2.7,4.7
3.104,-9.4,-2.1,5.0
3.108,-9.8,-2.2,5.4
3.203,-12.7,-4.0,5.7
3.211,-11.9,-3.6,5.6
3.301,-9.9,-3.5,4.5
3.304,-8.7,-3.6,2.9
3.308,-10.0,-4.4,2.6
3.403,-11.0,-4.1,3.9
3.415,-11.4,-4.6,2.9
3.501,-10.8,-4.0,1.9
3.508,-9.5,-3.4,1.8
3.511,-8.4,-3.2,1.7
3.603,-7.7,-3.6,1.6
3.606,-6.9,-3.6,1.8
3.7,-6.8,-3.2,2.2
3.704,-6.6,-3.3,2.9
3.707,-6.9,-3.0,2.9
3.803,-6.6,-3.2,3.2
3.814,-6.4,-3.4,3.7
3.901,-9.5,-3.5,3.7
3.904,-9.5,-3.4,4.8
3.914,-7.6,-2.3,4.6
4.003,-9.7,-3.9,4.0
4.006,-12.1,-3.0,4.2
4.101,-10.9,-2.7,4.1
4.104,-9.8,-3.5,3.2
4.108,-8.6,-3.4,2.8
4.211,-9.0,-3.3,3.0
4.214,-8.3,-4.1,2.2
4.301,-8.8,-4.4,2.7
4.304,-9.0,-4.7,3.1
4.308,-9.2,-4.8,3.4
4.405,-9.1,-4.5,4.0
4.408,-8.9,-4.9,4.2
4.508,-8.5,-4.2,4.0
4.511,-11.2,-5.2,4.8
4.515,-11.9,-4.7,4.4
4.629,-9.6,-3.5,3.7
4.633,-9.2,-3.5,2.6
4.705,-9.5,-4.6,2.6
4.711,-10.4,-5.2,2.4
4.801,-10.3,-4.6,2.1
4.804,-10.1,-4.1,1.9
4.807,-9.9,-3.4,2.1
4.902,-9.0,-3.2,2.2
4.906,-8.8,-3.5,1.8
5.001,-8.1,-3.5,2.2
5.013,-7.4,-3.0,2.0
5.016,-6.5,-3.7,3.1
5.104,-6.8,-3.8,3.0
5.112,-6.1,-4.0,3.6
