accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.011,-1.4,5.7,7.9
0.202,-1.2,5.4,7.2
0.327,-1.3,4.9,7.4
0.423,-1.2,4.3,6.7
0.431,-1.2,3.0,6.3
0.627,-1.6,1.3,7.6
0.71,-3.2,-1.7,9.5
0.843,-5.8,-4.0,8.8
0.906,-8.5,-6.0,6.0
0.998,-9.5,-6.3,3.4
1.102,-9.3,-7.1,2.2
1.202,-9.4,-3.7,4.3
1.302,-8.8,-5.7,0.4
1.401,-8.8,-3.5,0.7
1.502,-8.9,-3.2,1.2
1.608,-9.0,-3.5,1.0
1.727,-9.0,-3.0,2.0
1.836,-8.7,-4.2,1.1
1.925,-8.8,-4.4,1.0
2.026,-8.8,-3.9,1.3
2.124,-9.0,-3.8,1.4
2.227,-8.8,-4.0,1.4
2.343,-8.8,-4.1,1.3
2.438,-8.8,-4.1,1.3
2.502,-8.9,-4.0,1.4
2.606,-8.9,-4.1,1.2
2.717,-8.8,-3.9,1.2
2.824,-8.8,-4.0,1.5
2.929,-8.8,-4.2,1.5
3.03,-8.8,-4.2,1.4
3.126,-8.7,-4.0,1.3
3.202,-8.8,-4.1,1.4
3.3,-8.8,-4.1,1.5
3.403,-8.7,-4.1,1.4
3.533,-8.8,-4.1,1.4
3.614,-8.6,-4.1,1.5
3.699,-10.6,-2.4,2.3
3.813,-9.9,-0.4,0.8
3.934,-10.7,-2.7,-3.7
4.057,-6.1,-13.8,1.9
4.132,-1.4,-30.1,5.7
4.223,9.0,-39.2,4.3
4.328,9.2,-19.0,15.7
4.427,-3.9,22.9,0.9
4.502,-21.1,-3.1,-5.6
4.639,1.5,-10.6,4.6
4.734,-2.1,5.8,7.5
4.828,-14.1,1.7,-1.2
4.928,-14.4,7.2,-15.9
5.029,18.3,17.5,1.0
5.128,25.0,0.3,23.9
5.228,13.1,1.9,3.7
5.328,4.3,7.1,-2.8
5.427,1.2,4.5,-4.3
5.509,-1.8,-2.2,-4.0
5.608,-1.8,-21.0,6.9
5.706,8.1,-21.0,11.2
5.839,5.4,-4.1,5.0
5.947,7.2,1.1,2.6
6.029,2.1,-8.9,4.7
6.147,-1.8,-9.1,3.6
6.229,-2.7,-8.2,2.7
6.328,-3.3,-8.6,2.8
6.428,-5.1,-9.3,3.7
6.536,-3.6,-9.0,4.3
6.629,-4.0,-9.1,3.9
6.71,-6.9,-6.2,3.4
6.903,-6.2,-4.1,1.6
7.004,-3.5,-5.1,2.7
7.099,-11.1,-6.6,2.4
7.199,-13.5,-9.9,1.5
7.298,-9.4,-5.4,2.7
7.399,-9.1,-5.7,2.3
7.498,-10.4,-1.3,1.0
7.603,-9.2,-2.8,-1.3
7.724,-9.4,-2.3,-0.0
7.825,-9.0,-3.1,1.4
7.84,-9.1,-3.1,2.2
7.953,-9.5,-4.2,1.6
8.041,-8.8,-3.3,1.2
8.134,-9.1,-3.8,1.0
8.205,-8.9,-3.8,1.0
8.398,-9.0,-3.8,1.3
8.5,-9.1,-3.6,1.4
8.625,-9.0,-3.6,1.2
8.726,-9.1,-3.6,1.1
8.824,-9.1,-3.6,1.2
8.85,-9.1,-3.5,1.2
8.998,-9.0,-3.9,1.1
9.097,-8.9,-3.7,1.3
9.2,-9.0,-3.7,1.3
9.319,-9.0,-3.8,1.2
9.399,-8.9,-3.7,1.2
9.5,-9.1,-3.8,1.2
9.604,-8.9,-3.6,1.3
9.7,-9.1,-3.9,1.1
9.825,-8.9,-3.7,1.3
9.926,-9.1,-3.9,1.2
10.023,-14.4,-15.5,4.2
10.129,-9.6,-2.5,7.4
10.223,-2.4,-0.5,3.7
10.325,-2.1,0.4,5.7
10.486,-2.0,2.3,7.4
10.56,-1.0,4.5,7.3
10.629,-1.0,2.7,9.3
10.701,-0.6,3.5,9.1
10.801,-0.9,3.4,9.1
10.901,-1.3,3.8,9.3
11.005,-1.1,3.5,9.2
11.105,-0.6,3.4,9.4
